"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"Sweep_Reliability_x_Transparency"
"03/01/2026 12:45:59:211 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","get-delegation-rate","get-human-idle-rate","get-mean-kalman-gain","get-mean-trust-covariance","get-misallocation-rate","get-judgment-failure-rate"
"645","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","98","100","36.36363636363677","86.72566371681415","14.285714285714285","33.33333333333333","0.22674624276856145","2.9366068498372484","28.57142857142857","450"
"646","40","90","3","3","30","50","70","50","50","0.5","2000","2000","40.09796595162087","71","100","66.66666666666667","62.83185840707964","7.2727272727272725","0","0.23249937787913288","3.029505108915847","0","0"
"647","55","90","3","3","30","50","70","50","50","0.5","2000","2000","55.32859585447085","90","100","53.96796098040718","73.77049180327869","1.5625","0","0.22705267402979137","2.940179771003344","0","0"
"640","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","92","100","83.33333333333333","91.0891089108911","7.142857142857142","0","0.2526887077065116","3.381520745257665","0","0"
"648","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.56380887097559","76","100","53.03030303030303","73.07692307692307","6.976744186046512","33.33333333333333","0.2229108072460513","2.8736119671551688","33.33333333333333","2000"
"651","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.076667309444304","76","100","87.00987688172044","56.71641791044776","0","0","0.28274897627494394","3.9434866731527554","0","0"
"650","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","72","100","50","85.71428571428571","18.51851851851852","0","0.2303648620469738","2.9931697707003795","0","0"
"653","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.4330360122779","90","100","43.53360220599517","71.42857142857143","13.432835820895523","33.33333333333333","0.27095801083374527","3.7238992066352554","22.22222222222222","850"
"649","85","90","3","3","30","50","70","50","50","0.5","2000","2000","87.14969978877912","102","100","83.33333333333333","85","3.278688524590164","0","0.2348300955069079","3.0692131100745517","0","0"
"654","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.90530745898859","80","100","83.33333333333333","80","26.666666666666668","0","0.28621953174359477","4.010118028472562","8.333333333333332","1200"
"652","55","10","3","3","30","50","70","50","50","0.5","2000","2000","54.66173233021393","81","100","70.20997375328083","68.0672268907563","0","0","0.28154662998396457","3.9196778010189486","0","0"
"656","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.8660844915618","66","100","74.3670027226143","58.92857142857143","10","0","0.267082414601185","3.644258655593791","20","2000"
"655","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","105","100","31.100517025217687","92.10526315789474","9.67741935483871","33.33333333333333","0.2618083674817801","3.552220114260368","50","166.66666666666669"
"658","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.35062699839476","87","100","50.32679738562092","74.35897435897436","1.7241379310344827","0","0.2617422690796998","3.545683685510326","0","0"
"657","55","30","3","3","30","50","70","50","50","0.5","2000","2000","54.8106350810855","76","100","66.66666666666667","71.02803738317756","3.8461538461538463","0","0.26822785522717396","3.665671338739319","0","0"
"659","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.56785287735437","98","100","73.58674463937622","88.28828828828829","13.20754716981132","0","0.2664097649865851","3.6317775469097726","42.857142857142854","400"
"661","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.60809696090218","75","100","88.09523809523809","64.65517241379311","2","0","0.24917789380489438","3.319177951740693","0","0"
"660","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","80","100","53.03030317437729","84.21052631578947","18.367346938775512","33.33333333333333","0.2550874742681027","3.4315204520686238","33.33333333333333","366.66666666666663"
"662","55","50","3","3","30","50","70","50","50","0.5","2000","2000","55.81782471103551","78","100","59.65680887976498","67.82608695652173","1.8867924528301887","33.33333333333333","0.23879284533095788","3.142720189738128","0","0"
"665","100","50","3","3","30","50","70","50","50","0.5","2000","2000","99.99720008272813","101","100","83.33333333333333","90.990990990991","26.666666666666668","0","0.25148834477132304","3.3600083277115935","16.666666666666664","500"
"663","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.60121520833793","83","100","66.66666666666667","77.57009345794393","8.333333333333332","0","0.2594338179885231","3.506378011399058","0","0"
"664","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.03690421198603","89","50","66.66666666666667","85.57692307692307","20.588235294117645","0","0.252687837848568","3.3815053455178607","0","0"
"667","55","70","3","3","30","50","70","50","50","0.5","2000","2000","56.52215240810389","87","100","74.27537025067814","78.37837837837837","4.838709677419355","0","0.2398221565576368","3.1549818068064286","33.33333333333333","1000"
"666","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.94795592580392","70","100","73.44213649851632","59.82905982905983","0","0","0.23519339908672512","3.0764755054607633","0","0"
"669","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.18285227160352","75","100","100","83.33333333333334","25","0","0.24396940083704202","3.227876302822987","0","0"
"668","70","70","3","3","30","50","70","50","50","0.5","2000","2000","71.25350478118993","100","100","63.492063492063494","82.64462809917356","5","0","0.23238453022679506","3.029899163428192","33.33333333333333","900"
"670","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","97","100","72.4400871459693","85.08771929824562","3.4482758620689653","0","0.23968266938961416","3.152571529888684","0","0"
"673","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.85070486371046","69","100","66.66666666666667","74.19354838709677","5.128205128205128","0","0.23260560575351405","3.0313286391094785","0","0"
"671","40","90","3","3","30","50","70","50","50","0.5","2000","2000","39.95911052223322","74","83.33333333333334","55.366448330819765","59.67741935483871","5.172413793103448","0","0.22979338191728327","2.9835441586295435","0","0"
"672","55","90","3","3","30","50","70","50","50","0.5","2000","2000","54.77169819418492","80","100","72.15939908899685","66.11570247933885","3.7735849056603774","0","0.2367840353242411","3.103828179297223","0","0"
"674","85","90","3","3","30","50","70","50","50","0.5","2000","2000","85.00537731637398","86","100","66.66666666666667","78.89908256880734","10","0","0.22821644598955615","2.958473125766101","0","0"
"677","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.35258142821693","85","83.33333333333334","54.63999999999999","66.40625","4.545454545454546","0","0.28127518773390275","3.9135901098373616","0","0"
"676","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.157219833237264","70","100","83.33333333333333","60.86956521739131","3.225806451612903","0","0.2806237561076472","3.902227851667614","0","0"
"678","70","10","3","3","30","50","70","50","50","0.5","2000","2000","69.59428960393672","98","100","74.12523017443233","75.96899224806202","9.230769230769232","0","0.2834819707674714","3.9567075275453987","33.33333333333333","900"
"679","85","10","3","3","30","50","70","50","50","0.5","2000","2000","84.26668048833868","95","100","81.68498168498168","77.8688524590164","1.639344262295082","0","0.2776580809147257","3.8470390387043256","0","0"
"675","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","105","100","83.33333333333333","90.51724137931035","7.142857142857142","0","0.2410899929927812","3.179469518584925","25","500"
"680","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","110","66.66666666666666","54.4064498191895","85.27131782945736","11.11111111111111","33.33333333333333","0.2682742639820071","3.673524410961194","25","700"
"682","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.89245441285198","69","100","66.66666666666667","62.16216216216216","4.166666666666666","0","0.2654725609695505","3.6142886545471935","0","0"
"681","40","30","3","3","30","50","70","50","50","0.5","2000","2000","38.84379617392559","82","66.66666666666666","78.63104435942513","67.21311475409836","3.1746031746031744","0","0.25931977046095006","3.5023549887847842","0","0"
"683","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.74548560118421","88","100","83.33333333333333","73.33333333333333","8","0","0.2682023343191326","3.6651920585049775","0","0"
"687","55","50","3","3","30","50","70","50","50","0.5","2000","2000","56.83555093466236","89","100","83.33333333333333","76.72413793103449","3.8461538461538463","0","0.2526878378485682","3.3815053455178643","0","0"
"685","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","84","100","83.33333333333333","85.71428571428571","30.76923076923077","0","0.26820233431915885","3.6651920585054705","41.66666666666667","280"
"684","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.30369012116803","103","100","66.66666666666667","81.74603174603175","3.4482758620689653","0","0.26820233431915935","3.6651920585054807","0","0"
"686","40","50","3","3","30","50","70","50","50","0.5","2000","2000","42.13829770636368","76","100","50.64102564102564","60.8","4.838709677419355","0","0.24405865760272136","3.229411235037071","0","0"
"688","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.71660945606197","95","100","61.98115953227829","79.83193277310924","1.5384615384615385","0","0.24780132917887587","3.2947327458848914","100","1400"
"689","85","50","3","3","30","50","70","50","50","0.5","2000","2000","84.54554963761262","90","100","66.66666666666667","78.94736842105263","3.9215686274509802","0","0.2482439774225845","3.302189508916484","50","1700"
"690","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","97","100","69.6969696969697","83.62068965517241","5.263157894736842","33.33333333333333","0.24223775848675286","3.203908601902764","33.33333333333333","1300"
"691","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.37058612776614","62","100","82.26562497892984","57.407407407407405","0","0","0.2411815599388517","3.178436805655815","0","0"
"692","55","70","3","3","30","50","70","50","50","0.5","2000","2000","56.20738152633185","70","100","66.66666666666667","64.22018348623854","4.081632653061225","0","0.23856664883753678","3.133382221046706","0","0"
"693","70","70","3","3","30","50","70","50","50","0.5","2000","2000","70.90016209855513","87","83.33333333333334","66.66666666666667","76.31578947368422","1.6129032258064515","0","0.23890106173085682","3.1391145875410245","0","0"
"695","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","113","100","57.73426734031545","82.48175182481752","3.9473684210526314","0","0.2328620329194524","3.035904184601744","33.33333333333333","1100"
"696","40","90","3","3","30","50","70","50","50","0.5","2000","2000","40.65480271571166","58","100","73.91843932403653","57.42574257425742","6.8181818181818175","0","0.2332688559726972","3.0425552905195694","33.33333333333333","1700"
"694","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.8973902475351","113","100","56.25603715060361","88.9763779527559","5.797101449275362","0","0.23209733745817243","3.023497853067236","25","1100"
"697","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.13484310584561","60","100","66.66666666666667","58.82352941176471","4.081632653061225","0","0.23260560575351408","3.0313286391094785","50","2500"
"698","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.28969506465202","106","83.33333333333334","50","80.91603053435115","7.462686567164178","0","0.23146144713103609","3.0117604875519954","0","0"
"699","85","90","3","3","30","50","70","50","50","0.5","2000","2000","85.59857807188307","98","100","53.030303030303436","87.5","4.545454545454546","33.33333333333333","0.22291080761373058","2.8736119729188268","0","0"
"700","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","96","100","66.66666666666667","86.48648648648648","4.3478260869565215","0","0.23260560575351405","3.031328639109478","0","0"
"701","40","10","3","3","30","50","70","50","50","0.5","2000","2000","38.01049503326007","66","100","83.33333333333333","58.92857142857143","9.25925925925926","0","0.28621953174568593","4.010118028513163","60","733.3333333333333"
"702","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.147047509404445","70","100","100","66.66666666666666","2.5","0","0.2881520064719904","4.0479429608736766","0","0"
"703","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.26936814487348","89","100","36.36363636363638","80.9090909090909","8.771929824561402","33.33333333333333","0.27056453918477535","3.71624727495259","20","900"
"704","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.06276679803979","98","100","53.03030303030303","84.48275862068965","6","33.33333333333333","0.27407025701491544","3.7853237808169884","33.33333333333333","1200"
"706","40","30","3","3","30","50","70","50","50","0.5","2000","2000","39.563544359966535","92","100","43.19248826291084","71.31782945736434","0","0","0.256052980132722","3.4462040786494925","0","0"
"707","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.934099810242735","70","100","83.33333333333333","63.06306306306306","6.122448979591836","0","0.2682023343191593","3.665192058505479","0","0"
"705","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","84","100","100","84.84848484848484","10.714285714285714","0","0.28816783933398954","4.0482554070663435","16.666666666666664","1200"
"708","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.00520489066365","84","100","90.58506581333297","73.04347826086956","2.083333333333333","0","0.26513423505940337","3.607979995152027","100","1800"
"709","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.1835539442093","81","100","66.66666666666667","80.19801980198021","13.636363636363635","0","0.26615799833880477","3.627123586354228","66.66666666666666","350"
"710","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","92","100","83.33333333333333","85.98130841121495","17.307692307692307","0","0.26820233443631997","3.665192060668991","44.44444444444444","300"
"711","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.984162534602156","67","100","94.28362316651419","55.833333333333336","0","0","0.25402248906074104","3.4052607007906985","0","0"
"712","55","50","3","3","30","50","70","50","50","0.5","2000","2000","55.790854157198254","62","100","66.66666666666667","63.26530612244898","17.142857142857142","0","0.250559963233911","3.3435114245452198","0","0"
"714","85","50","3","3","30","50","70","50","50","0.5","2000","2000","86.04596467605298","85","100","53.030303032961605","85","10.869565217391305","33.33333333333333","0.24011005665879462","3.1659174998184594","0","0"
"716","40","70","3","3","30","50","70","50","50","0.5","2000","2000","39.73421303022451","80","100","100","62.5","1.4285714285714286","0","0.24109166110296654","3.177040822753272","100","2100"
"713","70","50","3","3","30","50","70","50","50","0.5","2000","2000","71.05922590275821","98","100","70.05312357823617","79.03225806451613","1.8867924528301887","0","0.24811159892328108","3.300585879713221","0","0"
"715","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","90","100","69.6969696969697","85.71428571428571","18.6046511627907","33.33333333333333","0.24223777319555476","3.2039088667832387","25","600"
"718","70","70","3","3","30","50","70","50","50","0.5","2000","2000","68.70814131965882","69","100","66.66666666666667","70.40816326530613","9.090909090909092","0","0.23890106173085682","3.1391145875410245","25","1800"
"717","55","70","3","3","30","50","70","50","50","0.5","2000","2000","56.28471380188096","71","100","89.41799065085745","64.54545454545455","5.769230769230769","0","0.24082567524570986","3.172480166908089","66.66666666666666","950"
"720","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","102","100","66.66666666666667","82.25806451612904","10.714285714285714","0","0.23671046235874713","3.101188352328777","16.666666666666664","1500"
"721","40","90","3","3","30","50","70","50","50","0.5","2000","2000","41.04716825208509","75","100","89.58333333338169","64.65517241379311","3.6363636363636362","0","0.23473255456569622","3.067566956250161","0","0"
"719","85","70","3","3","30","50","70","50","50","0.5","2000","2000","87.3582030314385","97","100","83.33333333333333","82.90598290598291","2.127659574468085","0","0.24109166110636057","3.1770408228125344","0","0"
"722","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.73399560717579","72","100","83.33333333333333","74.22680412371135","7.5","0","0.23483009551579567","3.069213110227258","0","0"
"724","85","90","3","3","30","50","70","50","50","0.5","2000","2000","85.33643371230164","101","100","59.85915492957747","83.47107438016529","7.8125","0","0.23006564469793664","2.9902417371410395","0","0"
"725","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","116","66.66666666666666","39.14141420624755","89.92248062015504","7.575757575757576","33.33333333333333","0.21767469284912402","2.7854720980038685","0","0"
"723","70","90","3","3","30","50","70","50","50","0.5","2000","2000","71.06760792757773","87","100","66.66666666666667","71.900826446281","2.2222222222222223","0","0.23263200968955824","3.031774461568279","0","0"
"727","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.232591216924995","69","100","73.35329341317366","61.06194690265486","5.769230769230769","0","0.2822876004999244","3.933157715697591","66.66666666666666","1200"
"726","40","10","3","3","30","50","70","50","50","0.5","2000","2000","39.58006290457585","82","100","51.30568356374808","61.19402985074627","1.5625","0","0.2778192653406995","3.8480196981425645","0","0"
"728","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.39953512682659","91","100","88.38559814044562","76.47058823529412","12.962962962962962","0","0.2847719846061921","3.9822030325204865","57.14285714285714","475"
"729","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.00001335715001","92","100","83.33333333333333","85.98130841121495","6.382978723404255","0","0.2862195317456789","4.010118028513026","0","0"
"731","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.020839650718095","74","100","53.54330708661487","58.26771653543307","3.4482758620689653","0","0.2617166363102243","3.5452194136588306","0","0"
"732","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.13517911683417","77","100","53.03030303030331","63.114754098360656","12.068965517241379","33.33333333333333","0.2537155151273624","3.4063115864756086","14.285714285714285","2600"
"733","70","30","3","3","30","50","70","50","50","0.5","2000","2000","68.59465771447256","82","100","52.51483911277726","73.21428571428571","5.357142857142857","33.33333333333333","0.247582626897786","3.2948148166788305","66.66666666666666","850"
"730","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","106","83.33333333333334","70.20997910445041","84.12698412698413","11.76470588235294","0","0.28186376155135845","3.925704984118406","62.5","260"
"735","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","83","100","53.030493433294204","82.17821782178217","26.82926829268293","33.33333333333333","0.255159461643373","3.4327378009001492","9.090909090909092","1500"
"734","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.87436542005771","109","100","60.829359038599485","83.84615384615385","13.23529411764706","33.33333333333333","0.2553773541833804","3.4368483622554695","11.11111111111111","1500"
"737","55","50","3","3","30","50","70","50","50","0.5","2000","2000","54.94070417986614","76","100","53.43915343915344","62.8099173553719","1.9607843137254901","0","0.2459987149633683","3.262834876882877","0","0"
"736","40","50","3","3","30","50","70","50","50","0.5","2000","2000","41.686504707894414","72","100","74.84548241874087","60","3.389830508474576","0","0.2515041070541502","3.3602894756233184","0","0"
"739","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.28947118295669","100","100","57.79701059053853","81.9672131147541","10.9375","0","0.24655648658619408","3.2730302066234658","42.857142857142854","400"
"738","70","50","3","3","30","50","70","50","50","0.5","2000","2000","71.12382414773597","82","83.33333333333334","83.33333333333333","77.35849056603774","10.869565217391305","0","0.2526878378482503","3.3815053455121387","0","0"
"741","40","70","3","3","30","50","70","50","50","0.5","2000","2000","39.94457855710048","53","100","50","53","12.5","0","0.2367104624990368","3.1011883547367254","0","0"
"742","55","70","3","3","30","50","70","50","50","0.5","2000","2000","58.51230394438547","71","100","69.69696969713647","66.35514018691589","4.545454545454546","33.33333333333333","0.23112745740031082","3.012459572790298","0","0"
"740","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","110","100","57.31922398589066","90.1639344262295","1.639344262295082","0","0.24412963532039497","3.23044529624323","0","0"
"743","70","70","3","3","30","50","70","50","50","0.5","2000","2000","70.45189303211","81","100","83.33333333333333","75.70093457943925","10.869565217391305","0","0.2410916611163134","3.177040822986355","0","0"
"744","85","70","3","3","30","50","70","50","50","0.5","2000","2000","87.61143351776798","88","100","83.33333333333333","81.48148148148148","6.666666666666667","0","0.2410916603469022","3.177040809776129","33.33333333333333","1700"
"745","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","97","100","89.94070908118393","86.60714285714286","5.555555555555555","0","0.239631163958403","3.1516822087006067","0","0"
"748","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.92682965152362","88","100","73.64341085271319","75.86206896551724","1.7857142857142856","0","0.2278174507806018","2.951971565527065","0","0"
"746","40","90","3","3","30","50","70","50","50","0.5","2000","2000","42.625119396710225","53","100","66.66666666666667","58.88888888888889","2.631578947368421","0","0.23260560576527745","3.031328639311569","0","0"
"747","55","90","3","3","30","50","70","50","50","0.5","2000","2000","59.33198330950412","91","100","68.21713063305252","73.38709677419355","5.88235294117647","0","0.22910481456791829","2.972775952081337","0","0"
"749","85","90","3","3","30","50","70","50","50","0.5","2000","2000","87.58040249890136","84","100","66.66666666666667","78.50467289719626","6.976744186046512","0","0.23260560575351405","3.031328639109478","0","0"
"750","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","93","100","100","85.3211009174312","4.081632653061225","0","0.2374466644965878","3.1138437463663444","0","0"
"751","40","10","3","3","30","50","70","50","50","0.5","2000","2000","39.68770818406089","62","100","53.03030303030505","60.78431372549019","2.631578947368421","33.33333333333333","0.2725129003885818","3.75438559924172","100","1300"
"753","70","10","3","3","30","50","70","50","50","0.5","2000","2000","69.60563639135434","80","100","83.33333333333333","72.07207207207207","10.204081632653061","0","0.28605113030758006","4.006850781067645","0","0"
"754","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.16010613153614","83","100","100","84.6938775510204","27.027027027027028","0","0.2881678393487866","4.0482554073583685","40","275"
"756","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.78240009503082","65","100","50","58.55855855855856","10.256410256410255","0","0.26411366235846956","3.5890551142033327","0","0"
"752","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.08025390697463","87","100","66.66666666666667","69.6","6.451612903225806","0","0.2842712241425711","3.971980649667682","0","0"
"755","100","10","3","3","30","50","70","50","50","0.5","2000","2000","98.41666666666667","112","100","49.572649572649574","85.49618320610686","4.615384615384616","0","0.27655646175373905","3.824521567451928","66.66666666666666","450"
"757","55","30","3","3","30","50","70","50","50","0.5","2000","2000","55.131728924076334","75","100","49.48453608247423","64.65517241379311","5.88235294117647","0","0.26093104453281324","3.5310368886435364","0","0"
"758","70","30","3","3","30","50","70","50","50","0.5","2000","2000","70.768487821487","83","100","74.2697002842948","70.94017094017094","2.272727272727273","0","0.2669204094969347","3.641246350666042","0","0"
"760","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","106","83.33333333333334","83.33333333333333","86.88524590163934","15.555555555555555","0","0.2682023343191593","3.665192058505479","57.14285714285714","225"
"759","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.94785227079326","92","100","66.87325570636222","84.40366972477065","8.333333333333332","0","0.2664411348411948","3.6323580955177146","50","700"
"761","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.228416755640076","73","100","73.37821650167977","64.60176991150442","3.389830508474576","0","0.24909466915286974","3.3177211734675676","50","1500"
"762","55","50","3","3","30","50","70","50","50","0.5","2000","2000","56.90849581471162","72","83.33333333333334","83.33333333333333","64.28571428571429","4.3478260869565215","0","0.2527146946195275","3.3819808601627037","50","2200"
"766","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.095445801839816","54","100","66.66666666666667","55.670103092783506","7.5","0","0.23905557353241558","3.14176825719694","0","0"
"763","70","50","3","3","30","50","70","50","50","0.5","2000","2000","70.19728978631771","91","100","57.29166666646389","69.46564885496184","4.3478260869565215","0","0.24065911161588704","3.1743394245117784","33.33333333333333","2200"
"765","100","50","3","3","30","50","70","50","50","0.5","2000","2000","100","108","100","56.122448979591844","84.375","1.4084507042253522","0","0.24357069365255354","3.2217174779630464","0","0"
"764","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.00176535681344","106","83.33333333333334","76.32322010585423","90.5982905982906","5.970149253731343","0","0.2466477440553633","3.2751929425589843","50","300"
"767","55","70","3","3","30","50","70","50","50","0.5","2000","2000","55.7125007089287","85","100","57.53380439440844","69.10569105691057","6.557377049180328","0","0.24027360128339492","3.1628007894059684","0","0"
"768","70","70","3","3","30","50","70","50","50","0.5","2000","2000","71.91982909849284","78","100","66.66666666666667","73.58490566037736","4.761904761904762","0","0.23890102952131106","3.1391140250485527","50","1600"
"771","40","90","3","3","30","50","70","50","50","0.5","2000","2000","41.03778178337973","61","100","83.33333333333333","55.45454545454545","10.81081081081081","0","0.23481384157153695","3.0689387129359385","0","0"
"769","85","70","3","3","30","50","70","50","50","0.5","2000","2000","85.85037392409424","92","100","73.6434108527118","85.18518518518519","12","0","0.23713442419107722","3.108477427331076","0","0"
"770","100","70","3","3","30","50","70","50","50","0.5","2000","2000","100","100","100","74.78884513833486","85.47008547008546","6.0606060606060606","0","0.23053845833415446","2.9963749441302467","0","0"
"772","55","90","3","3","30","50","70","50","50","0.5","2000","2000","56.719133000817294","78","83.33333333333334","74.58384525399877","69.02654867256636","2.0408163265306123","0","0.23086829301446607","3.00168480700543","0","0"
"773","70","90","3","3","30","50","70","50","50","0.5","2000","2000","70.9914799506533","90","100","68.7772925760287","67.16417910447761","1.639344262295082","0","0.22957865912457312","2.98082077219272","0","0"
"775","100","90","3","3","30","50","70","50","50","0.5","2000","2000","100","98","100","65.78947368421053","84.48275862068965","0","0","0.2276892867305147","2.9498873645034167","0","0"
"774","85","90","3","3","30","50","70","50","50","0.5","2000","2000","87.91278223784722","89","100","66.66666666666667","80.9090909090909","17.391304347826086","0","0.2279627358416038","2.952996056120387","0","0"
"776","40","10","3","3","30","50","70","50","50","0.5","2000","2000","40.451383335073444","63","100","66.66666666666667","59.43396226415094","2.127659574468085","0","0.28427122414257117","3.9719806496676835","0","0"
"777","55","10","3","3","30","50","70","50","50","0.5","2000","2000","55.175858532725044","95","100","56.59617320637732","79.16666666666666","1.6666666666666667","0","0.27748965945652637","3.841833652422316","0","0"
"778","70","10","3","3","30","50","70","50","50","0.5","2000","2000","70.22806190943305","98","83.33333333333334","87.27735368956742","77.16535433070865","5.084745762711865","0","0.2809877757222112","3.9107101223746468","0","0"
"779","85","10","3","3","30","50","70","50","50","0.5","2000","2000","85.86153739013527","99","100","87.92270531400966","85.34482758620689","8.928571428571429","0","0.2843652416671315","3.9743935262906636","40","600"
"780","100","10","3","3","30","50","70","50","50","0.5","2000","2000","100","119","100","80.11737607681923","92.24806201550388","8.955223880597014","0","0.27955731237850534","3.880764300737574","16.666666666666664","600"
"781","40","30","3","3","30","50","70","50","50","0.5","2000","2000","40.68656032273787","59","100","73.86347838319075","56.19047619047619","4.444444444444445","0","0.26644598055006635","3.632447786254285","100","1250"
"782","55","30","3","3","30","50","70","50","50","0.5","2000","2000","56.39703881678276","77","100","83.33333333333333","71.29629629629629","4.081632653061225","0","0.2661579983379867","3.627123586339122","0","0"
"784","85","30","3","3","30","50","70","50","50","0.5","2000","2000","85.70191036351798","99","100","88.0952380993286","83.19327731092437","20.689655172413794","0","0.266663079624655","3.636945061858615","25","566.6666666666667"
"783","70","30","3","3","30","50","70","50","50","0.5","2000","2000","69.35759890464506","100","100","72.47696260854156","76.33587786259542","2.898550724637681","0","0.2603578330606255","3.5216545010831304","0","0"
"786","40","50","3","3","30","50","70","50","50","0.5","2000","2000","40.75623183442048","57","100","66.66666666666667","53.271028037383175","4.878048780487805","0","0.25055993447220853","3.3435109065960265","0","0"
"787","55","50","3","3","30","50","70","50","50","0.5","2000","2000","54.734853271901386","68","100","100","65.38461538461539","6.0606060606060606","0","0.26150029398637215","3.5415526917379885","0","0"
"785","100","30","3","3","30","50","70","50","50","0.5","2000","2000","100","106","100","46.10155646135266","90.5982905982906","12.5","33.33333333333333","0.24862706480416294","3.3146026968681053","12.5","900"
"788","70","50","3","3","30","50","70","50","50","0.5","2000","2000","72.37995865729518","90","100","83.33333333333333","76.92307692307693","12.280701754385964","0","0.2526878378485682","3.3815053455178643","28.57142857142857","750"
"789","85","50","3","3","30","50","70","50","50","0.5","2000","2000","85.0611405585911","107","100","52.33585858585314","84.92063492063492","6.349206349206349","33.33333333333333","0.23275236346672887","3.037230016471637","0","0"
"790","100","50","3","3","30","50","70","50","50","0.5","2000","2000","99.9634219638175","105","100","73.49435628864093","87.5","8.771929824561402","0","0.2390104824337529","3.1465286258979384","20","900"
"791","40","70","3","3","30","50","70","50","50","0.5","2000","2000","40.50976577681805","63","100","83.33333333333333","58.333333333333336","2","0","0.24328226047507628","3.21496705796552","0","0"
