"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability"
"02/23/2026 10:13:00:328 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"470","50","3","3","30","50","70","50","50","50","2000","71.493074740125","103","100","59.255032701376784","74.63768115942028","862","100"
"471","55","3","3","30","50","70","50","50","50","2000","62.967574216296946","108","100","76.11718574455391","74.48275862068967","645","100"
"469","45","3","3","30","50","70","50","50","50","2000","60.86227042461221","56","100","83.33333333333333","61.53846153846154","1404","100"
"474","70","3","3","30","50","70","50","50","50","2000","78.38964640305225","94","100","53.83681774193548","80.34188034188034","1030","100"
"475","75","3","3","30","50","70","50","50","50","2000","94.12871723064045","87","100","83.33333333333333","87","931","100"
"478","90","3","3","30","50","70","50","50","50","2000","99.00801123218132","113","100","70.00558804445865","94.16666666666667","978","100"
"476","80","3","3","30","50","70","50","50","50","2000","91.3366897851006","103","66.66666666666666","100","86.5546218487395","1272","100"
"480","100","3","3","30","50","70","50","50","50","2000","100","120","100","83.33333333333333","100","1108","100"
"477","85","3","3","30","50","70","50","50","50","2000","97.77600699770146","98","100","100","91.58878504672897","1399","100"
"479","95","3","3","30","50","70","50","50","50","2000","99.95","101","100","66.66666666666667","97.11538461538461","1303","100"
"483","40","3","3","30","50","70","50","50","50","2000","52.66407035697697","88","100","83.33333333333333","70.96774193548387","832","100"
"481","30","3","3","30","50","70","50","50","50","2000","40.93687253766347","56","100","83.33333333333333","53.333333333333336","1346","100"
"482","35","3","3","30","50","70","50","50","50","2000","37.735988024095455","66","100","83.33333333333333","57.89473684210527","1058","100"
"485","50","3","3","30","50","70","50","50","50","2000","58.81475382826202","91","83.33333333333334","73.07556565232812","73.98373983739837","1078","66.66666666666666"
"484","45","3","3","30","50","70","50","50","50","2000","48.18661291422876","67","100","89.10675381263617","60.909090909090914","681","100"
"487","60","3","3","30","50","70","50","50","50","2000","72.44242080364084","91","100","62.75674662293104","72.8","1136","100"
"486","55","3","3","30","50","70","50","50","50","2000","64.45314837574493","88","100","66.66666666666667","72.72727272727273","1034","100"
"489","70","3","3","30","50","70","50","50","50","2000","84.02443038994694","97","100","74.06749762459333","81.5126050420168","521","100"
"488","65","3","3","30","50","70","50","50","50","2000","74.08993685003783","100","100","63.507751604551515","78.125","373","100"
"492","85","3","3","30","50","70","50","50","50","2000","95.25407094710083","107","100","91.03815750770603","92.24137931034483","1231","100"
"490","75","3","3","30","50","70","50","50","50","2000","90.80998569638261","79","100","83.33333333333333","80.61224489795919","432","100"
"493","90","3","3","30","50","70","50","50","50","2000","97.44232000837208","123","100","57.21337407953831","98.4","1142","100"
"491","80","3","3","30","50","70","50","50","50","2000","98.8676264643754","90","83.33333333333334","83.33333333333333","88.23529411764706","884","66.66666666666666"
"494","95","3","3","30","50","70","50","50","50","2000","98.42133643651283","110","83.33333333333334","79.45280640255245","99.09909909909909","1115","100"
"496","30","3","3","30","50","70","50","50","50","2000","34.83657157696906","72","100","71.38590203106332","58.06451612903226","557","100"
"495","100","3","3","30","50","70","50","50","50","2000","100","115","100","72.9813664596269","100","1199","100"
"497","35","3","3","30","50","70","50","50","50","2000","59.644629848835045","72","100","66.66666666666667","60.50420168067227","940","100"
"501","55","3","3","30","50","70","50","50","50","2000","68.55564482968656","85","100","89.80631334816748","77.27272727272727","1212","100"
"498","40","3","3","30","50","70","50","50","50","2000","62.792134235771066","67","100","50","63.20754716981132","1329","100"
"502","60","3","3","30","50","70","50","50","50","2000","66.34998309418063","107","100","72.68363694486624","81.06060606060606","734","100"
"499","45","3","3","30","50","70","50","50","50","2000","57.92618869265622","95","100","38.88888888888889","73.07692307692307","801","100"
"500","50","3","3","30","50","70","50","50","50","2000","61.908002390002956","85","100","66.66666666666667","73.91304347826086","1026","100"
"503","65","3","3","30","50","70","50","50","50","2000","84.40724912087965","107","100","83.33333333333333","80.45112781954887","684","100"
"504","70","3","3","30","50","70","50","50","50","2000","80.94829555672453","89","100","91.4502415218472","80.18018018018019","781","100"
"505","75","3","3","30","50","70","50","50","50","2000","82.88572551990977","106","83.33333333333334","71.16788321167884","86.1788617886179","901","66.66666666666666"
"506","80","3","3","30","50","70","50","50","50","2000","92.61452610965516","98","100","66.66666666666667","85.96491228070175","1138","100"
"507","85","3","3","30","50","70","50","50","50","2000","97.33716965083347","101","100","66.66666666666667","92.66055045871559","967","100"
"511","30","3","3","30","50","70","50","50","50","2000","37.231818233095765","60","100","100","56.074766355140184","1069","100"
"509","95","3","3","30","50","70","50","50","50","2000","98.10651572021784","123","100","61.40350877156782","99.19354838709677","932","100"
"510","100","3","3","30","50","70","50","50","50","2000","100","117","100","56.18371934405877","100","1002","100"
"508","90","3","3","30","50","70","50","50","50","2000","93.52129499665976","126","100","74.65388713848317","96.18320610687023","854","100"
"512","35","3","3","30","50","70","50","50","50","2000","56.71568393817546","61","100","83.33333333333333","59.80392156862745","1477","100"
"513","40","3","3","30","50","70","50","50","50","2000","47.19426111675148","75","100","100","68.18181818181817","1060","100"
"515","50","3","3","30","50","70","50","50","50","2000","66.2521862912405","79","100","66.66666666666667","68.10344827586206","1062","100"
"514","45","3","3","30","50","70","50","50","50","2000","53.24839267366247","94","100","66.66666666666667","72.86821705426357","1389","100"
"516","55","3","3","30","50","70","50","50","50","2000","56.19816372395811","94","100","80.18816808012164","78.33333333333333","1043","100"
"517","60","3","3","30","50","70","50","50","50","2000","71.55621852718336","91","100","90.55597526397263","81.25","1087","100"
"520","75","3","3","30","50","70","50","50","50","2000","84.06243422853261","87","100","76.3888888888889","79.0909090909091","1041","100"
"521","80","3","3","30","50","70","50","50","50","2000","85.22770061075549","92","100","83.33333333333333","85.98130841121495","735","100"
"519","70","3","3","30","50","70","50","50","50","2000","75.50680860550203","88","100","72.03388326897533","77.19298245614034","1285","100"
"518","65","3","3","30","50","70","50","50","50","2000","80.7159072776992","81","100","54.528928461059195","71.68141592920354","948","100"
"522","85","3","3","30","50","70","50","50","50","2000","98.75239722608883","110","100","66.66666666666667","94.01709401709401","1063","100"
"523","90","3","3","30","50","70","50","50","50","2000","99.15745005167234","117","100","74.09874617217342","96.69421487603306","1338","100"
"525","100","3","3","30","50","70","50","50","50","2000","100","139","100","70.66200548621204","100","904","100"
"524","95","3","3","30","50","70","50","50","50","2000","99.4162468097818","100","83.33333333333334","50","96.15384615384616","1334","100"
"526","30","3","3","30","50","70","50","50","50","2000","34.98674952095974","57","100","100","51.81818181818182","1265","100"
"529","45","3","3","30","50","70","50","50","50","2000","47.39184081002466","97","100","83.33333333333333","68.79432624113475","857","100"
"527","35","3","3","30","50","70","50","50","50","2000","39.41006283714511","85","100","94.36639497305391","71.42857142857143","920","100"
"528","40","3","3","30","50","70","50","50","50","2000","56.05595809885235","97","100","56.441717771569664","76.37795275590551","686","100"
"531","55","3","3","30","50","70","50","50","50","2000","66.52527274817595","95","100","90.16343903583333","76","871","100"
"530","50","3","3","30","50","70","50","50","50","2000","57.839116402721174","88","100","66.66666666666667","68.75","1026","100"
"533","65","3","3","30","50","70","50","50","50","2000","79.65948998808017","93","100","74.67577429521522","79.48717948717949","860","100"
"532","60","3","3","30","50","70","50","50","50","2000","78.51142428720736","93","100","69.67213114754098","76.85950413223141","1326","100"
"536","80","3","3","30","50","70","50","50","50","2000","97.50339922793712","86","100","66.66666666666667","91.48936170212765","1450","100"
"535","75","3","3","30","50","70","50","50","50","2000","79.23747421737556","113","100","71.6647726379231","93.38842975206612","563","100"
"534","70","3","3","30","50","70","50","50","50","2000","87.20250786452932","88","50","83.33333333333333","80.73394495412845","1431","66.66666666666666"
"538","90","3","3","30","50","70","50","50","50","2000","99.90000000000002","116","100","69.44441487719298","95.08196721311475","1360","100"
"539","95","3","3","30","50","70","50","50","50","2000","99.34649868895774","132","100","79.24100163808235","99.24812030075188","1226","100"
"537","85","3","3","30","50","70","50","50","50","2000","94.40164491240948","119","100","41.791044776119406","93.7007874015748","459","100"
"541","30","3","3","30","50","70","50","50","50","2000","34.03906578357128","104","100","75.67267811517074","71.23287671232876","821","100"
"540","100","3","3","30","50","70","50","50","50","2000","100","125","66.66666666666666","71.75925925925925","100","1279","66.66666666666666"
"542","35","3","3","30","50","70","50","50","50","2000","54.25249345704509","91","100","83.33333333333333","68.42105263157895","868","100"
"544","45","3","3","30","50","70","50","50","50","2000","55.42673404595286","73","100","83.33333333333333","66.36363636363637","876","100"
"545","50","3","3","30","50","70","50","50","50","2000","59.930742779826936","99","100","47.5095785440613","77.34375","1254","100"
"543","40","3","3","30","50","70","50","50","50","2000","40.81010092884991","101","100","54.106258557686466","74.81481481481481","337","100"
"546","55","3","3","30","50","70","50","50","50","2000","70.71871113556513","90","100","90.84249152848838","73.17073170731707","951","100"
"547","60","3","3","30","50","70","50","50","50","2000","76.6257601981025","86","100","50","77.47747747747748","1250","100"
"549","70","3","3","30","50","70","50","50","50","2000","83.62240079631819","110","100","63.01245245379991","85.9375","815","100"
"551","80","3","3","30","50","70","50","50","50","2000","91.45543126229842","110","100","66.66666666666667","88.70967741935483","1380","100"
"550","75","3","3","30","50","70","50","50","50","2000","86.39723919530184","102","100","83.33333333333333","86.4406779661017","1013","100"
"548","65","3","3","30","50","70","50","50","50","2000","84.36770843334357","93","50","66.66666666666667","76.22950819672131","992","66.66666666666666"
"552","85","3","3","30","50","70","50","50","50","2000","88.7712161195991","109","66.66666666666666","58.45771144278607","91.59663865546219","1183","100"
"553","90","3","3","30","50","70","50","50","50","2000","97.29835244347616","96","100","83.33333333333333","95.04950495049505","1068","100"
"555","100","3","3","30","50","70","50","50","50","2000","100","131","100","55.35994334095585","100","872","100"
"556","30","3","3","30","50","70","50","50","50","2000","35.41230267731342","82","100","72.90910446983702","64.0625","1150","100"
"557","35","3","3","30","50","70","50","50","50","2000","50.42372461742524","78","100","59.60325335010094","67.82608695652173","1169","100"
"558","40","3","3","30","50","70","50","50","50","2000","37.825466305255986","66","83.33333333333334","74.49157168953501","64.07766990291263","939","100"
"554","95","3","3","30","50","70","50","50","50","2000","99.95","104","100","50","96.29629629629629","1220","100"
"560","50","3","3","30","50","70","50","50","50","2000","55.91200004614384","67","100","100","58.26086956521739","1204","100"
"561","55","3","3","30","50","70","50","50","50","2000","62.037310682617296","89","100","89.92950474002113","75.42372881355932","1177","100"
"559","45","3","3","30","50","70","50","50","50","2000","55.975781718229136","64","100","50","59.25925925925925","1210","100"
"564","70","3","3","30","50","70","50","50","50","2000","87.99396379769424","83","100","83.33333333333333","81.37254901960785","1212","100"
"563","65","3","3","30","50","70","50","50","50","2000","77.19462250571041","94","100","66.66666666666667","81.03448275862068","1175","100"
"562","60","3","3","30","50","70","50","50","50","2000","75.23625763657658","88","100","90.94202878169098","77.19298245614034","1068","100"
"565","75","3","3","30","50","70","50","50","50","2000","96.6517223965213","86","100","83.33333333333333","83.49514563106796","1049","100"
"567","85","3","3","30","50","70","50","50","50","2000","96.88175398266448","97","100","87.37743811523244","93.26923076923077","1618","100"
"566","80","3","3","30","50","70","50","50","50","2000","79.9181907076189","105","100","88.38559815616607","85.36585365853658","840","100"
"570","100","3","3","30","50","70","50","50","50","2000","100","115","100","66.66666666666667","100","1144","100"
"573","40","3","3","30","50","70","50","50","50","2000","60.007882415813526","62","100","66.66666666666667","61.386138613861384","1272","100"
"571","30","3","3","30","50","70","50","50","50","2000","39.064246144364596","85","100","59.28184297948277","61.59420289855072","775","100"
"568","90","3","3","30","50","70","50","50","50","2000","95.92954509532353","124","100","51.09034267912773","97.63779527559055","1263","100"
"572","35","3","3","30","50","70","50","50","50","2000","65.68017010896756","76","100","83.33333333333333","67.2566371681416","1385","100"
"569","95","3","3","30","50","70","50","50","50","2000","98.7613720161069","97","100","66.66666666666667","96.03960396039604","1374","100"
"574","45","3","3","30","50","70","50","50","50","2000","58.51569631226289","74","100","50","69.1588785046729","886","100"
"576","55","3","3","30","50","70","50","50","50","2000","66.19056502405972","99","100","72.25913721535161","79.83870967741935","1004","100"
"575","50","3","3","30","50","70","50","50","50","2000","59.185897293594046","74","100","100","67.27272727272727","1162","100"
"578","65","3","3","30","50","70","50","50","50","2000","86.0858604737109","92","100","100","85.98130841121495","837","100"
"577","60","3","3","30","50","70","50","50","50","2000","70.29854588212073","100","100","57.79351443485994","78.74015748031496","772","100"
"581","80","3","3","30","50","70","50","50","50","2000","88.85990950309946","115","100","66.66666666666667","89.14728682170544","794","100"
"580","75","3","3","30","50","70","50","50","50","2000","89.15857974525335","109","66.66666666666666","72.78486549967029","87.90322580645162","930","66.66666666666666"
"579","70","3","3","30","50","70","50","50","50","2000","80.12471343736244","97","100","66.66666666666667","81.5126050420168","1144","100"
"582","85","3","3","30","50","70","50","50","50","2000","92.16882714798095","117","100","84.84848484848486","91.40625","856","100"
"583","90","3","3","30","50","70","50","50","50","2000","98.31011380730092","99","100","83.33333333333333","91.66666666666666","1050","100"
"584","95","3","3","30","50","70","50","50","50","2000","97.60854926431516","117","83.33333333333334","57.115665721147174","97.5","792","100"
"585","100","3","3","30","50","70","50","50","50","2000","100","118","100","83.33333333333333","100","1199","100"
"588","40","3","3","30","50","70","50","50","50","2000","55.21876741459885","82","100","83.33333333333333","64.0625","762","100"
"586","30","3","3","30","50","70","50","50","50","2000","35.80926750923356","58","100","50","50.877192982456144","1074","100"
"590","50","3","3","30","50","70","50","50","50","2000","60.04965631607421","87","100","50","76.31578947368422","782","100"
"592","60","3","3","30","50","70","50","50","50","2000","94.47052486375678","88","100","83.33333333333333","84.61538461538461","1432","100"
"589","45","3","3","30","50","70","50","50","50","2000","56.2008963248828","95","83.33333333333334","100","70.8955223880597","1220","100"
"587","35","3","3","30","50","70","50","50","50","2000","42.99855599293644","83","100","90.07372235543367","66.4","1198","100"
"591","55","3","3","30","50","70","50","50","50","2000","87.83832209199996","85","100","83.33333333333333","74.56140350877193","937","100"
"595","75","3","3","30","50","70","50","50","50","2000","85.67080329274141","95","83.33333333333334","66.66666666666667","87.1559633027523","928","100"
"593","65","3","3","30","50","70","50","50","50","2000","76.89960448832755","106","83.33333333333334","58.31608384479404","80.3030303030303","1269","100"
"594","70","3","3","30","50","70","50","50","50","2000","83.55228572184245","107","100","79.51582679947292","84.25196850393701","895","100"
"597","85","3","3","30","50","70","50","50","50","2000","99.2316865139042","82","100","83.33333333333333","91.11111111111111","869","100"
"599","95","3","3","30","50","70","50","50","50","2000","99.27839463656248","89","83.33333333333334","66.66666666666667","94.68085106382979","1181","100"
"596","80","3","3","30","50","70","50","50","50","2000","95.57227598384758","107","100","66.66666666666667","90.67796610169492","995","100"
"598","90","3","3","30","50","70","50","50","50","2000","99.90000000000002","123","100","63.30274093016562","94.61538461538461","978","100"
"600","100","3","3","30","50","70","50","50","50","2000","100","103","100","83.33333333333333","100","1289","100"
"601","30","3","3","30","50","70","50","50","50","2000","47.24860462466546","70","100","66.66666666666667","66.0377358490566","1085","100"
"602","35","3","3","30","50","70","50","50","50","2000","42.71011525530383","64","100","83.33333333333333","59.813084112149525","983","100"
"603","40","3","3","30","50","70","50","50","50","2000","57.05059953176359","79","100","86.87664041994749","67.52136752136752","1101","100"
"608","65","3","3","30","50","70","50","50","50","2000","71.96543773084058","84","100","83.33333333333333","74.33628318584071","807","100"
"607","60","3","3","30","50","70","50","50","50","2000","70.02263826891965","102","100","73.11827956989343","80.95238095238095","777","100"
"605","50","3","3","30","50","70","50","50","50","2000","54.173820379808774","109","100","65.1732441640584","77.30496453900709","910","100"
"604","45","3","3","30","50","70","50","50","50","2000","60.81278559839863","77","100","58.28103286288839","65.8119658119658","1185","100"
"606","55","3","3","30","50","70","50","50","50","2000","66.00998415322287","107","100","59.74056289937152","79.25925925925927","830","100"
"610","75","3","3","30","50","70","50","50","50","2000","89.34697690864986","100","100","83.33333333333333","90.9090909090909","1138","100"
"609","70","3","3","30","50","70","50","50","50","2000","87.69118413982024","104","100","54.92957746478873","82.53968253968253","1223","100"
"611","80","3","3","30","50","70","50","50","50","2000","92.51817218909969","104","100","83.33333333333333","87.39495798319328","1176","100"
"613","90","3","3","30","50","70","50","50","50","2000","98.47766790091389","96","100","83.33333333333333","91.42857142857143","1028","100"
"614","95","3","3","30","50","70","50","50","50","2000","99.67372906384492","128","100","83.33333333333333","99.2248062015504","1226","100"
"612","85","3","3","30","50","70","50","50","50","2000","96.47954905966468","103","100","50","91.96428571428571","1295","100"
"615","100","3","3","30","50","70","50","50","50","2000","100","114","100","50","100","863","100"
"616","30","3","3","30","50","70","50","50","50","2000","32.4651057496935","95","100","56.81818181818181","66.90140845070422","599","100"
"619","45","3","3","30","50","70","50","50","50","2000","56.258277263065715","85","100","70.36316472114137","67.46031746031747","936","100"
"617","35","3","3","30","50","70","50","50","50","2000","60.85023227900913","92","100","88.17966903073285","69.17293233082707","1180","100"
"618","40","3","3","30","50","70","50","50","50","2000","52.252394204758986","79","100","66.66666666666667","65.28925619834712","1071","100"
"620","50","3","3","30","50","70","50","50","50","2000","67.89351671661228","73","100","72.94911734208235","68.86792452830188","1335","100"
"622","60","3","3","30","50","70","50","50","50","2000","70.09054472334212","88","100","55.56739736748534","77.19298245614034","596","100"
"621","55","3","3","30","50","70","50","50","50","2000","60.25724149706534","91","100","66.66666666666667","75.20661157024794","1010","100"
"624","70","3","3","30","50","70","50","50","50","2000","86.89184591695643","84","100","50","88.42105263157895","1043","100"
"623","65","3","3","30","50","70","50","50","50","2000","79.3601894611418","108","100","72.91666666666667","78.83211678832117","1183","100"
"625","75","3","3","30","50","70","50","50","50","2000","83.37071224611704","105","100","83.33333333333333","82.67716535433071","731","100"
"626","80","3","3","30","50","70","50","50","50","2000","93.12046190816427","101","83.33333333333334","83.33333333333333","88.59649122807018","1348","100"
"628","90","3","3","30","50","70","50","50","50","2000","98.27109249518169","113","100","87.17857142857143","91.869918699187","793","100"
"627","85","3","3","30","50","70","50","50","50","2000","93.03336046643966","89","100","66.66666666666667","86.40776699029125","1505","100"
"631","30","3","3","30","50","70","50","50","50","2000","42.73863958910716","73","100","83.81877022653721","65.76576576576578","1001","100"
"630","100","3","3","30","50","70","50","50","50","2000","100","115","100","100","100","935","100"
"632","35","3","3","30","50","70","50","50","50","2000","45.72325554875485","73","83.33333333333334","55.91404748219264","63.47826086956522","956","100"
"629","95","3","3","30","50","70","50","50","50","2000","98.52893297643834","144","100","53.77558748414082","97.2972972972973","804","100"
"633","40","3","3","30","50","70","50","50","50","2000","46.24294349945368","80","100","50","63.49206349206349","876","100"
"635","50","3","3","30","50","70","50","50","50","2000","59.13447555731116","96","100","79.8354398215785","75","1265","100"
"634","45","3","3","30","50","70","50","50","50","2000","48.877324710980645","80","100","66.66666666666667","65.04065040650406","931","100"
"636","55","3","3","30","50","70","50","50","50","2000","63.78198910919932","87","83.33333333333334","72.25913621262458","70.16129032258065","1135","100"
"639","70","3","3","30","50","70","50","50","50","2000","80.57831886171086","124","100","73.52996785781811","86.11111111111111","715","100"
"640","75","3","3","30","50","70","50","50","50","2000","95.12381304838021","109","100","72.22222222222229","90.08264462809917","1195","100"
"637","60","3","3","30","50","70","50","50","50","2000","78.16118401402669","83","100","83.33333333333333","76.85185185185185","1320","100"
"638","65","3","3","30","50","70","50","50","50","2000","72.72376759126648","104","100","91.84637235649275","83.87096774193549","754","100"
"641","80","3","3","30","50","70","50","50","50","2000","91.98290471204025","104","100","58.352793506418486","84.5528455284553","1034","100"
"642","85","3","3","30","50","70","50","50","50","2000","98.30861624035504","112","100","57.35695275563641","91.05691056910568","1196","100"
"643","90","3","3","30","50","70","50","50","50","2000","98.5467042221553","119","100","83.33333333333333","95.96774193548387","1119","100"
"645","100","3","3","30","50","70","50","50","50","2000","100","132","100","66.66666666666667","100","503","100"
"644","95","3","3","30","50","70","50","50","50","2000","98.32718063290828","117","100","83.33333333333333","97.5","1111","100"
"647","35","3","3","30","50","70","50","50","50","2000","51.62504880501243","77","83.33333333333334","74.59841316469722","70.64220183486239","1062","100"
"648","40","3","3","30","50","70","50","50","50","2000","49.86406259727219","89","100","83.33333333333333","67.93893129770993","1432","100"
"646","30","3","3","30","50","70","50","50","50","2000","42.105638854107845","49","100","100","50.51546391752577","1211","100"
"649","45","3","3","30","50","70","50","50","50","2000","48.74794840783361","85","100","63.95348837209303","68","847","100"
"650","50","3","3","30","50","70","50","50","50","2000","63.894085143502046","104","100","69.25545656476615","76.47058823529412","1033","100"
"652","60","3","3","30","50","70","50","50","50","2000","63.621528553569924","109","100","66.66666666666667","81.34328358208955","874","100"
"651","55","3","3","30","50","70","50","50","50","2000","61.92382244934572","93","100","61.725811294212214","77.5","1000","100"
"653","65","3","3","30","50","70","50","50","50","2000","75.71567718523238","104","100","83.33333333333333","78.78787878787878","936","100"
"655","75","3","3","30","50","70","50","50","50","2000","83.36576075538215","94","100","72.03389830508449","87.03703703703704","894","100"
"654","70","3","3","30","50","70","50","50","50","2000","81.92360531018637","97","83.33333333333334","50","82.90598290598291","1195","100"
"656","80","3","3","30","50","70","50","50","50","2000","99.1689216950581","94","100","83.33333333333333","87.03703703703704","1228","100"
"658","90","3","3","30","50","70","50","50","50","2000","98.07895104127056","118","100","66.66666666666667","94.39999999999999","1179","100"
"657","85","3","3","30","50","70","50","50","50","2000","99.84999999999998","99","100","83.33333333333333","92.5233644859813","1325","100"
"659","95","3","3","30","50","70","50","50","50","2000","99.39832420910624","111","100","72.33223322343353","100","1118","100"
"661","30","3","3","30","50","70","50","50","50","2000","27.2019181277109","75","100","50","57.25190839694656","850","100"
"662","35","3","3","30","50","70","50","50","50","2000","40.138647113127284","79","100","85.93213572853828","62.20472440944882","1008","100"
"660","100","3","3","30","50","70","50","50","50","2000","100","111","100","83.33333333333333","100","1153","100"
"666","55","3","3","30","50","70","50","50","50","2000","66.50733125858521","93","100","64.01282051282051","75","1575","100"
"663","40","3","3","30","50","70","50","50","50","2000","45.12453450745959","68","100","83.33333333333333","59.130434782608695","1000","100"
"665","50","3","3","30","50","70","50","50","50","2000","57.263533904625454","97","100","71.12332112302427","74.61538461538461","978","100"
"664","45","3","3","30","50","70","50","50","50","2000","52.15946579597133","78","100","100","71.55963302752293","1318","100"
"668","65","3","3","30","50","70","50","50","50","2000","68.63015215155501","110","100","81.8840579710145","82.08955223880598","620","100"
"669","70","3","3","30","50","70","50","50","50","2000","77.7438145390826","99","100","83.33333333333333","86.08695652173914","1099","100"
"667","60","3","3","30","50","70","50","50","50","2000","74.13321807703983","104","100","62.75720164609053","83.87096774193549","1116","100"
"672","85","3","3","30","50","70","50","50","50","2000","86.8991546270834","105","100","50","96.3302752293578","1147","100"
"671","80","3","3","30","50","70","50","50","50","2000","86.12473973974481","106","100","73.841607100066","89.07563025210085","1011","100"
"670","75","3","3","30","50","70","50","50","50","2000","89.63401953698484","100","100","66.66666666666667","86.95652173913044","923","100"
"675","100","3","3","30","50","70","50","50","50","2000","100","131","100","50","100","911","100"
"676","30","3","3","30","50","70","50","50","50","2000","36.89686408658327","64","100","83.33333333333333","51.2","1036","100"
"674","95","3","3","30","50","70","50","50","50","2000","98.77960489816392","126","100","76.71655865055455","99.21259842519686","796","100"
"673","90","3","3","30","50","70","50","50","50","2000","96.0059137957503","104","100","89.55067919842963","92.03539823008849","959","100"
"679","45","3","3","30","50","70","50","50","50","2000","57.60799034585879","101","100","58.28868986769859","72.66187050359713","875","100"
"677","35","3","3","30","50","70","50","50","50","2000","34.10013134696895","94","100","58.00238359322464","67.14285714285714","497","100"
"678","40","3","3","30","50","70","50","50","50","2000","50.235835082506945","88","100","69.83690795998565","66.16541353383458","584","100"
"680","50","3","3","30","50","70","50","50","50","2000","97.54942492535525","68","100","66.66666666666667","65.38461538461539","1710","100"
"681","55","3","3","30","50","70","50","50","50","2000","59.52268414202646","109","100","56.67975108963571","72.66666666666667","944","100"
"683","65","3","3","30","50","70","50","50","50","2000","75.77052468839304","71","100","66.66666666666667","73.19587628865979","1238","100"
"682","60","3","3","30","50","70","50","50","50","2000","67.74743608424666","88","100","66.66666666666667","84.61538461538461","845","100"
"685","75","3","3","30","50","70","50","50","50","2000","89.71828452646177","125","100","67.7570093457944","86.20689655172413","678","100"
"686","80","3","3","30","50","70","50","50","50","2000","90.11377824955103","99","83.33333333333334","85.6321839087014","90","1221","66.66666666666666"
"687","85","3","3","30","50","70","50","50","50","2000","99.20213726348108","102","83.33333333333334","50","89.47368421052632","1178","66.66666666666666"
"684","70","3","3","30","50","70","50","50","50","2000","83.19095992748082","111","100","86.22589531680414","82.22222222222221","904","100"
"688","90","3","3","30","50","70","50","50","50","2000","99.043129081157","105","100","50","91.30434782608695","1092","100"
"689","95","3","3","30","50","70","50","50","50","2000","98.7417604380759","102","100","83.33333333333333","94.44444444444444","1236","100"
"690","100","3","3","30","50","70","50","50","50","2000","100","114","100","83.33333333333333","100","1069","100"
"693","40","3","3","30","50","70","50","50","50","2000","57.12265376089565","73","50","50","65.76576576576578","1451","100"
"692","35","3","3","30","50","70","50","50","50","2000","62.24133721552331","61","100","83.33333333333333","58.0952380952381","1134","100"
"691","30","3","3","30","50","70","50","50","50","2000","33.55164631205218","68","100","66.66666666666667","60.71428571428571","979","100"
"694","45","3","3","30","50","70","50","50","50","2000","44.53444663441417","59","100","66.66666666666667","59","971","100"
"696","55","3","3","30","50","70","50","50","50","2000","63.11160460229788","81","100","66.66666666666667","68.0672268907563","1202","100"
"695","50","3","3","30","50","70","50","50","50","2000","55.78018832948603","75","100","66.66666666666667","75","1103","100"
"697","60","3","3","30","50","70","50","50","50","2000","73.91978823180477","98","100","52.28809691171853","83.05084745762711","967","100"
"698","65","3","3","30","50","70","50","50","50","2000","69.91468093133189","95","83.33333333333334","66.66666666666667","77.8688524590164","1108","66.66666666666666"
"699","70","3","3","30","50","70","50","50","50","2000","87.57004971904279","96","100","83.33333333333333","77.41935483870968","1453","100"
"700","75","3","3","30","50","70","50","50","50","2000","82.73175990444372","120","100","84.05103668261563","91.6030534351145","637","100"
"702","85","3","3","30","50","70","50","50","50","2000","96.06866824155543","128","100","61.83755137192863","94.81481481481482","897","100"
"701","80","3","3","30","50","70","50","50","50","2000","90.13146181425952","105","100","83.33333333333333","88.98305084745762","1229","100"
"703","90","3","3","30","50","70","50","50","50","2000","97.46687668323897","94","100","83.33333333333333","92.15686274509804","1034","100"
"704","95","3","3","30","50","70","50","50","50","2000","98.39712095667569","123","100","89.60347767911507","98.4","1080","100"
"705","100","3","3","30","50","70","50","50","50","2000","100","127","100","66.66666666666667","100","1052","100"
"707","35","3","3","30","50","70","50","50","50","2000","39.18365796606874","81","100","80.45719670996691","64.28571428571429","591","100"
"708","40","3","3","30","50","70","50","50","50","2000","49.6312497691438","85","100","88.85173500162864","72.03389830508475","896","100"
"706","30","3","3","30","50","70","50","50","50","2000","38.638811806075076","64","100","50","54.23728813559322","1106","100"
"709","45","3","3","30","50","70","50","50","50","2000","53.730611748501076","75","100","66.66666666666667","69.44444444444444","1003","100"
"710","50","3","3","30","50","70","50","50","50","2000","61.372404664761575","94","100","100","66.66666666666666","1064","100"
"711","55","3","3","30","50","70","50","50","50","2000","64.64831193579577","74","100","83.33333333333333","69.1588785046729","1367","100"
"712","60","3","3","30","50","70","50","50","50","2000","67.4310678264773","90","100","73.44273254867971","74.3801652892562","732","100"
"713","65","3","3","30","50","70","50","50","50","2000","89.46053884965187","75","100","66.66666666666667","72.81553398058253","1367","100"
