"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability_x_Transparency"
"02/22/2026 23:56:19:480 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"490","100","50","3","3","30","50","70","50","50","2000","100","107","100","74.63113825793138","100","1069","100"
"491","40","70","3","3","30","50","70","50","50","2000","58.519285824290876","64","100","66.66666666666667","63.366336633663366","1050","100"
"492","55","70","3","3","30","50","70","50","50","2000","82.65494851030284","73","100","75.11287999835854","74.48979591836735","1574","100"
"493","70","70","3","3","30","50","70","50","50","2000","94.46164304284464","96","100","66.66666666666667","80.67226890756302","707","100"
"494","85","70","3","3","30","50","70","50","50","2000","97.22266788724362","123","100","77.44561083219229","93.18181818181817","1298","100"
"495","100","70","3","3","30","50","70","50","50","2000","100","123","100","55.05226480836237","100","790","100"
"496","40","90","3","3","30","50","70","50","50","2000","63.23664942372181","92","100","70.8489388264669","74.19354838709677","956","100"
"497","55","90","3","3","30","50","70","50","50","2000","82.57374924743567","83","100","100","76.85185185185185","986","100"
"499","85","90","3","3","30","50","70","50","50","2000","92.93445528146299","120","100","70.14361300075586","93.02325581395348","890","100"
"498","70","90","3","3","30","50","70","50","50","2000","96.91394553628741","98","100","83.33333333333333","85.96491228070175","1305","100"
"500","100","90","3","3","30","50","70","50","50","2000","100","138","66.66666666666666","54.67626706409115","100","677","66.66666666666666"
"502","55","10","3","3","30","50","70","50","50","2000","57.292678523470904","74","100","90.28168218000583","70.47619047619048","1331","100"
"501","40","10","3","3","30","50","70","50","50","2000","36.225394253363895","85","100","54.589371980676326","66.92913385826772","828","100"
"503","70","10","3","3","30","50","70","50","50","2000","71.86752532103081","106","100","83.33333333333333","85.48387096774194","1099","100"
"505","100","10","3","3","30","50","70","50","50","2000","100","128","100","100","100","504","100"
"504","85","10","3","3","30","50","70","50","50","2000","92.7034547214052","106","100","90.84249083460814","89.07563025210085","1258","100"
"506","40","30","3","3","30","50","70","50","50","2000","39.73598484425633","84","83.33333333333334","83.33333333333333","68.85245901639344","1255","100"
"507","55","30","3","3","30","50","70","50","50","2000","66.95213164267096","97","100","71.42857142857143","75.1937984496124","893","100"
"508","70","30","3","3","30","50","70","50","50","2000","76.8440537343307","105","100","53.636041400953125","80.76923076923077","858","100"
"509","85","30","3","3","30","50","70","50","50","2000","91.50988055633513","104","100","90.21669768921807","88.13559322033898","810","100"
"510","100","30","3","3","30","50","70","50","50","2000","100","115","100","83.33333333333333","100","981","100"
"512","55","50","3","3","30","50","70","50","50","2000","65.39756881851895","94","100","83.33333333333333","80.34188034188034","1301","100"
"511","40","50","3","3","30","50","70","50","50","2000","45.88083490763132","106","100","69.12970447595211","77.94117647058823","1105","100"
"513","70","50","3","3","30","50","70","50","50","2000","80.73908659802318","92","100","100","78.63247863247864","1293","100"
"515","100","50","3","3","30","50","70","50","50","2000","100","120","100","70.2116399924724","100","768","100"
"516","40","70","3","3","30","50","70","50","50","2000","57.07500429794487","79","100","83.33333333333333","65.28925619834712","869","100"
"514","85","50","3","3","30","50","70","50","50","2000","97.5765413606264","100","100","86.61311914323962","90.09009009009009","1049","100"
"517","55","70","3","3","30","50","70","50","50","2000","71.31698304946399","97","100","73.13965341638689","74.61538461538461","719","100"
"520","100","70","3","3","30","50","70","50","50","2000","100","139","83.33333333333334","76.61443494776829","100","672","100"
"518","70","70","3","3","30","50","70","50","50","2000","89.78105633441614","111","100","54.04044223843667","91.73553719008265","801","100"
"521","40","90","3","3","30","50","70","50","50","2000","42.29842112790291","74","100","83.33333333333333","66.07142857142857","1015","100"
"519","85","70","3","3","30","50","70","50","50","2000","94.21916323972914","106","100","100","92.17391304347827","1182","100"
"522","55","90","3","3","30","50","70","50","50","2000","73.62577267463763","88","100","49.83164983164983","73.33333333333333","861","100"
"524","85","90","3","3","30","50","70","50","50","2000","94.69763722926194","118","100","68.84057971014492","88.7218045112782","944","100"
"523","70","90","3","3","30","50","70","50","50","2000","92.86284963195347","113","100","70.10582010582691","83.08823529411765","882","100"
"526","40","10","3","3","30","50","70","50","50","2000","37.71273338297509","79","100","64.71135940409684","66.38655462184873","810","100"
"527","55","10","3","3","30","50","70","50","50","2000","57.18070222634591","86","83.33333333333334","83.33333333333333","67.71653543307087","992","100"
"525","100","90","3","3","30","50","70","50","50","2000","100","117","100","83.33333333333333","100","947","100"
"529","85","10","3","3","30","50","70","50","50","2000","88.23255484337012","115","100","73.95197394488332","94.26229508196722","940","100"
"530","100","10","3","3","30","50","70","50","50","2000","100","128","100","59.02523410311142","100","730","100"
"528","70","10","3","3","30","50","70","50","50","2000","73.68675858375418","94","100","100","81.03448275862068","1390","100"
"532","55","30","3","3","30","50","70","50","50","2000","61.91487241166524","88","100","100","75.86206896551724","828","100"
"531","40","30","3","3","30","50","70","50","50","2000","44.346565700162046","77","100","83.33333333333333","69.36936936936937","1426","100"
"533","70","30","3","3","30","50","70","50","50","2000","77.5170073241649","98","100","73.0452675204149","85.96491228070175","934","100"
"534","85","30","3","3","30","50","70","50","50","2000","95.56820648692246","118","100","55.91397849462377","89.39393939393939","1005","100"
"537","55","50","3","3","30","50","70","50","50","2000","59.837210290500046","75","100","50","70.09345794392523","827","100"
"535","100","30","3","3","30","50","70","50","50","2000","100","126","100","73.69942579798264","100","889","100"
"536","40","50","3","3","30","50","70","50","50","2000","56.4166317722431","86","100","50","69.35483870967742","973","100"
"540","100","50","3","3","30","50","70","50","50","2000","100","95","100","83.33333333333333","100","1481","100"
"539","85","50","3","3","30","50","70","50","50","2000","92.97680358598977","99","100","66.66666666666667","91.66666666666666","829","100"
"538","70","50","3","3","30","50","70","50","50","2000","81.19151407349933","100","100","69.02718168812589","84.03361344537815","1028","100"
"541","40","70","3","3","30","50","70","50","50","2000","56.014122514247525","79","100","57.03275528182795","65.28925619834712","478","100"
"542","55","70","3","3","30","50","70","50","50","2000","71.40534198101788","80","100","73.07658751041433","63.49206349206349","981","100"
"543","70","70","3","3","30","50","70","50","50","2000","79.50979800484356","98","100","66.66666666666667","78.4","662","100"
"544","85","70","3","3","30","50","70","50","50","2000","97.52613439971564","89","83.33333333333334","66.66666666666667","93.6842105263158","1066","66.66666666666666"
"545","100","70","3","3","30","50","70","50","50","2000","100","122","100","66.66666666666667","100","1030","100"
"546","40","90","3","3","30","50","70","50","50","2000","62.94159230990474","70","100","100","70","1049","100"
"547","55","90","3","3","30","50","70","50","50","2000","68.04883422864104","85","100","66.66666666666667","73.27586206896551","806","100"
"548","70","90","3","3","30","50","70","50","50","2000","96.43334077002062","95","100","83.33333333333333","86.36363636363636","1035","100"
"549","85","90","3","3","30","50","70","50","50","2000","94.69897077740423","111","100","83.33333333333333","91.73553719008265","1525","100"
"550","100","90","3","3","30","50","70","50","50","2000","100","95","100","83.33333333333333","100","1388","100"
"551","40","10","3","3","30","50","70","50","50","2000","41.3813871101766","85","100","69.26863572433193","66.40625","1005","100"
"552","55","10","3","3","30","50","70","50","50","2000","54.27375671737283","91","100","66.66666666666667","72.8","1006","100"
"553","70","10","3","3","30","50","70","50","50","2000","73.04338782477721","94","100","66.66666666666667","82.45614035087719","941","100"
"555","100","10","3","3","30","50","70","50","50","2000","100","93","100","83.33333333333333","100","1364","100"
"554","85","10","3","3","30","50","70","50","50","2000","90.81063181333599","122","100","73.41269840909892","93.12977099236642","1088","100"
"556","40","30","3","3","30","50","70","50","50","2000","42.704645618563404","67","100","83.33333333333333","66.33663366336634","1241","100"
"557","55","30","3","3","30","50","70","50","50","2000","61.277560646204535","91","100","89.02753655528409","75.83333333333333","933","100"
"559","85","30","3","3","30","50","70","50","50","2000","96.81662633113176","106","100","53.60767069778768","92.98245614035088","1400","100"
"560","100","30","3","3","30","50","70","50","50","2000","100","122","100","72.22222222222221","100","1456","100"
"558","70","30","3","3","30","50","70","50","50","2000","80.21289790828116","109","100","100","86.5079365079365","1098","100"
"561","40","50","3","3","30","50","70","50","50","2000","59.25655578866971","84","100","65.60283687943263","67.74193548387096","999","100"
"562","55","50","3","3","30","50","70","50","50","2000","63.23133773817144","88","100","50","78.57142857142857","1296","100"
"563","70","50","3","3","30","50","70","50","50","2000","76.24811126084616","103","66.66666666666666","71.9178082192171","83.73983739837398","878","100"
"566","40","70","3","3","30","50","70","50","50","2000","59.37620296614714","75","83.33333333333334","100","60.483870967741936","873","100"
"564","85","50","3","3","30","50","70","50","50","2000","99.46132673953495","92","100","66.66666666666667","91.0891089108911","1056","100"
"565","100","50","3","3","30","50","70","50","50","2000","100","108","100","100","100","1365","100"
"567","55","70","3","3","30","50","70","50","50","2000","99.27213243024539","79","100","50","71.17117117117117","1736","100"
"568","70","70","3","3","30","50","70","50","50","2000","85.25254592499242","116","100","69.67213114754098","86.56716417910447","1005","100"
"570","100","70","3","3","30","50","70","50","50","2000","100","133","100","69.44444444444436","100","1158","100"
"569","85","70","3","3","30","50","70","50","50","2000","93.34441608677561","117","100","78.86993076162216","93.60000000000001","738","100"
"571","40","90","3","3","30","50","70","50","50","2000","65.75674776080471","75","100","72.99103042754837","65.21739130434783","1011","100"
"572","55","90","3","3","30","50","70","50","50","2000","86.33712218087021","79","100","83.33333333333333","71.81818181818181","1141","100"
"573","70","90","3","3","30","50","70","50","50","2000","91.24878144245196","87","100","88.002023960621","86.13861386138613","1375","100"
"576","40","10","3","3","30","50","70","50","50","2000","41.56624917442702","92","100","75.47826400533759","71.875","1313","100"
"574","85","90","3","3","30","50","70","50","50","2000","99.84999999999998","110","100","83.33333333333333","91.66666666666666","976","100"
"577","55","10","3","3","30","50","70","50","50","2000","57.80464238408138","83","100","77.46970310162982","74.10714285714286","1298","100"
"575","100","90","3","3","30","50","70","50","50","2000","100","114","100","83.33333333333333","100","706","100"
"579","85","10","3","3","30","50","70","50","50","2000","90.45061770904643","96","100","83.33333333333333","96.96969696969697","1042","100"
"578","70","10","3","3","30","50","70","50","50","2000","72.05901247786274","101","83.33333333333334","67.68388106416276","84.16666666666667","987","66.66666666666666"
"580","100","10","3","3","30","50","70","50","50","2000","100","90","50","100","100","1100","100"
"581","40","30","3","3","30","50","70","50","50","2000","48.30457918053971","70","100","83.33333333333333","70.70707070707071","1288","100"
"582","55","30","3","3","30","50","70","50","50","2000","56.79099738825395","87","83.33333333333334","66.66666666666667","75.65217391304347","996","66.66666666666666"
"583","70","30","3","3","30","50","70","50","50","2000","87.78728750963052","98","100","57.69230432271459","86.72566371681415","1267","100"
"584","85","30","3","3","30","50","70","50","50","2000","93.3698421982351","103","100","88.66753356215266","94.4954128440367","1153","100"
"587","55","50","3","3","30","50","70","50","50","2000","59.352088079719955","102","100","72.31685373689659","77.86259541984732","750","100"
"585","100","30","3","3","30","50","70","50","50","2000","100","127","100","85.87570621468926","100","729","100"
"586","40","50","3","3","30","50","70","50","50","2000","52.434848579819764","100","100","64.54931663402178","71.94244604316546","1064","100"
"588","70","50","3","3","30","50","70","50","50","2000","87.9789122947448","96","100","88.99889988998899","82.75862068965517","1032","100"
"589","85","50","3","3","30","50","70","50","50","2000","99.27769127129358","109","100","83.33333333333333","90.83333333333333","1533","100"
"590","100","50","3","3","30","50","70","50","50","2000","100","117","100","50","100","1212","100"
"591","40","70","3","3","30","50","70","50","50","2000","46.424341480466005","76","100","83.33333333333333","61.78861788617886","504","100"
"592","55","70","3","3","30","50","70","50","50","2000","70.97842955390006","82","100","50","69.49152542372882","1103","100"
"594","85","70","3","3","30","50","70","50","50","2000","96.66459597486858","132","100","51.162957973362836","95.65217391304348","370","100"
"595","100","70","3","3","30","50","70","50","50","2000","100","146","100","71.55395748947062","100","707","100"
"596","40","90","3","3","30","50","70","50","50","2000","58.75631549952905","73","100","74.32414322941514","70.1923076923077","1224","100"
"597","55","90","3","3","30","50","70","50","50","2000","66.89192536180478","86","100","66.66666666666667","71.66666666666667","1114","100"
"593","70","70","3","3","30","50","70","50","50","2000","80.23753952359893","87","100","100","77.67857142857143","1004","100"
"599","85","90","3","3","30","50","70","50","50","2000","99.70298005","119","100","60.28585855735671","88.14814814814815","813","100"
"598","70","90","3","3","30","50","70","50","50","2000","94.24618196777347","87","100","83.33333333333333","87","1305","100"
"600","100","90","3","3","30","50","70","50","50","2000","100","116","100","66.66666666666667","100","1290","100"
"602","55","10","3","3","30","50","70","50","50","2000","54.700847334948435","89","100","73.61515534665917","71.2","1378","100"
"603","70","10","3","3","30","50","70","50","50","2000","76.57728239066601","102","100","50","85.71428571428571","953","100"
"601","40","10","3","3","30","50","70","50","50","2000","40.73690149341236","85","100","88.34498834498834","66.40625","1086","100"
"604","85","10","3","3","30","50","70","50","50","2000","88.17328776362548","112","83.33333333333334","63.51524043668679","91.80327868852459","860","66.66666666666666"
"607","55","30","3","3","30","50","70","50","50","2000","60.34334765527313","100","100","64.17624521072797","84.03361344537815","1337","100"
"605","100","10","3","3","30","50","70","50","50","2000","100","118","100","66.66666666666667","100","1204","100"
"606","40","30","3","3","30","50","70","50","50","2000","56.69392144496282","76","83.33333333333334","66.66666666666667","66.66666666666666","1271","66.66666666666666"
"608","70","30","3","3","30","50","70","50","50","2000","79.45412194502218","96","100","83.33333333333333","78.68852459016394","1022","100"
"609","85","30","3","3","30","50","70","50","50","2000","91.8232781690042","124","100","50","93.93939393939394","738","100"
"610","100","30","3","3","30","50","70","50","50","2000","100","118","100","100","100","1242","100"
"611","40","50","3","3","30","50","70","50","50","2000","43.59010358372001","79","100","50","63.70967741935484","945","100"
"612","55","50","3","3","30","50","70","50","50","2000","55.322243764902055","97","100","54.573486599863315","75.78125","949","100"
"613","70","50","3","3","30","50","70","50","50","2000","76.97447828652723","102","100","69.02718160989264","85","862","100"
"615","100","50","3","3","30","50","70","50","50","2000","100","139","100","55.34942528735632","100","1288","100"
"614","85","50","3","3","30","50","70","50","50","2000","90.29830651850789","96","100","83.33333333333333","87.27272727272727","801","100"
"617","55","70","3","3","30","50","70","50","50","2000","66.85235784274794","94","83.33333333333334","90.47618406219685","80.34188034188034","1425","66.66666666666666"
"616","40","70","3","3","30","50","70","50","50","2000","48.18895240293306","73","100","74.44394021962133","65.17857142857143","761","100"
"618","70","70","3","3","30","50","70","50","50","2000","83.10186762667944","99","100","82.2064451048697","85.34482758620689","771","100"
"619","85","70","3","3","30","50","70","50","50","2000","99.37669127129357","92","100","83.33333333333333","87.61904761904762","817","100"
"620","100","70","3","3","30","50","70","50","50","2000","100","130","100","54.91802638415402","100","824","100"
"621","40","90","3","3","30","50","70","50","50","2000","67.39984460418304","67","100","83.33333333333333","64.42307692307693","1180","100"
"622","55","90","3","3","30","50","70","50","50","2000","65.34167308253386","99","100","58.60613879481804","75","792","100"
"623","70","90","3","3","30","50","70","50","50","2000","89.98807228075235","113","100","53.75980845364247","90.4","922","100"
"625","100","90","3","3","30","50","70","50","50","2000","100","105","100","100","100","1376","100"
"626","40","10","3","3","30","50","70","50","50","2000","39.69779625592377","69","100","100","63.30275229357798","1330","100"
"624","85","90","3","3","30","50","70","50","50","2000","96.76928848787081","99","100","83.33333333333333","91.66666666666666","1446","100"
"627","55","10","3","3","30","50","70","50","50","2000","53.490564708166694","66","100","83.33333333333333","65.34653465346535","1414","100"
"628","70","10","3","3","30","50","70","50","50","2000","75.07807753445077","89","100","83.33333333333333","74.16666666666667","942","100"
"629","85","10","3","3","30","50","70","50","50","2000","87.30770658975264","124","100","83.33333333333333","93.93939393939394","781","100"
"630","100","10","3","3","30","50","70","50","50","2000","100","120","100","57.825103229032926","100","934","100"
"631","40","30","3","3","30","50","70","50","50","2000","43.501133783046356","66","100","50","56.41025641025641","1065","100"
"632","55","30","3","3","30","50","70","50","50","2000","63.023971864246654","84","100","83.33333333333333","75","749","100"
"633","70","30","3","3","30","50","70","50","50","2000","82.27251046896637","93","100","78.951621097721","80.8695652173913","1163","100"
"636","40","50","3","3","30","50","70","50","50","2000","56.002773167436295","80","100","50","61.53846153846154","1285","100"
"637","55","50","3","3","30","50","70","50","50","2000","71.18929137752842","103","100","90.19988442044693","78.62595419847328","1008","100"
"634","85","30","3","3","30","50","70","50","50","2000","98.81842674413117","108","100","85.11904761904762","87.8048780487805","1099","100"
"635","100","30","3","3","30","50","70","50","50","2000","100","127","100","80.62015503630344","100","1155","100"
"638","70","50","3","3","30","50","70","50","50","2000","75.41938859380151","128","100","55.48989224132887","84.76821192052981","769","100"
"639","85","50","3","3","30","50","70","50","50","2000","98.30770477042212","101","100","100","92.66055045871559","1329","100"
"641","40","70","3","3","30","50","70","50","50","2000","78.43065955626797","82","83.33333333333334","83.33333333333333","68.33333333333333","1217","100"
"640","100","50","3","3","30","50","70","50","50","2000","100","113","100","90.68915712359153","100","949","100"
"643","70","70","3","3","30","50","70","50","50","2000","88.0791704790571","86","100","100","78.18181818181819","1762","100"
"642","55","70","3","3","30","50","70","50","50","2000","79.59423826444903","89","100","72.18860837214332","78.76106194690266","1266","100"
"644","85","70","3","3","30","50","70","50","50","2000","96.4381580879526","106","50","50","89.07563025210085","1451","100"
"645","100","70","3","3","30","50","70","50","50","2000","100","111","100","83.33333333333333","100","853","100"
"647","55","90","3","3","30","50","70","50","50","2000","84.14500416785962","89","100","71.87857961053838","79.46428571428571","1596","100"
"646","40","90","3","3","30","50","70","50","50","2000","54.677415617615075","91","100","67.56550009562058","74.59016393442623","1141","100"
"648","70","90","3","3","30","50","70","50","50","2000","99.7","95","66.66666666666666","83.33333333333333","85.58558558558559","1191","100"
"649","85","90","3","3","30","50","70","50","50","2000","99.7015","96","66.66666666666666","50","87.27272727272727","1097","100"
"650","100","90","3","3","30","50","70","50","50","2000","100","115","100","66.66666666666667","100","993","100"
"651","40","10","3","3","30","50","70","50","50","2000","38.28389010799183","69","100","49.21465968586387","61.06194690265486","1119","100"
"652","55","10","3","3","30","50","70","50","50","2000","49.054944501165636","78","100","50","67.82608695652173","1213","100"
"657","55","30","3","3","30","50","70","50","50","2000","62.28195449162833","88","100","83.33333333333333","75.21367521367522","1161","100"
"654","85","10","3","3","30","50","70","50","50","2000","87.96973348593714","86","100","66.66666666666667","84.31372549019608","1023","100"
"653","70","10","3","3","30","50","70","50","50","2000","67.17293492912509","122","100","77.82169521299956","89.05109489051095","617","100"
"656","40","30","3","3","30","50","70","50","50","2000","46.57437216044004","88","100","73.04526748967417","67.6923076923077","1125","100"
"655","100","10","3","3","30","50","70","50","50","2000","100","119","100","67.68388106416275","100","984","100"
"658","70","30","3","3","30","50","70","50","50","2000","75.93119673485728","90","100","66.66666666666667","77.58620689655173","1388","100"
"659","85","30","3","3","30","50","70","50","50","2000","81.81105403920935","124","100","69.58756625503999","93.93939393939394","856","100"
"661","40","50","3","3","30","50","70","50","50","2000","46.875219844183505","70","100","56.3467492260062","64.22018348623854","1358","100"
"660","100","30","3","3","30","50","70","50","50","2000","100","123","100","53.594771241830124","100","836","100"
"664","85","50","3","3","30","50","70","50","50","2000","96.21004844374244","125","100","83.33333333333333","93.28358208955224","635","100"
"665","100","50","3","3","30","50","70","50","50","2000","100","123","100","83.33333333333333","100","983","100"
"662","55","50","3","3","30","50","70","50","50","2000","54.94319380083366","89","100","66.66666666666667","81.65137614678899","994","100"
"666","40","70","3","3","30","50","70","50","50","2000","61.703443891015866","79","100","66.66666666666667","66.38655462184873","1228","100"
"663","70","50","3","3","30","50","70","50","50","2000","78.88427101430408","97","83.33333333333334","90.99097708134843","85.08771929824562","542","100"
"667","55","70","3","3","30","50","70","50","50","2000","79.9411504473227","76","100","50","72.38095238095238","1386","100"
"668","70","70","3","3","30","50","70","50","50","2000","87.16642138019556","116","100","68.18181818181819","94.3089430894309","859","100"
"669","85","70","3","3","30","50","70","50","50","2000","93.0148503747887","99","100","57.67030558784365","91.66666666666666","1422","100"
"670","100","70","3","3","30","50","70","50","50","2000","100","107","83.33333333333334","50","100","796","66.66666666666666"
"672","55","90","3","3","30","50","70","50","50","2000","86.38402364989317","88","100","83.33333333333333","75.21367521367522","784","100"
"673","70","90","3","3","30","50","70","50","50","2000","84.70106667901972","98","100","100","83.76068376068376","1036","100"
"671","40","90","3","3","30","50","70","50","50","2000","56.40487337526006","68","100","66.66666666666667","66.66666666666666","1068","100"
"674","85","90","3","3","30","50","70","50","50","2000","92.31850194121161","111","100","83.81877022653721","94.0677966101695","1131","100"
"675","100","90","3","3","30","50","70","50","50","2000","100","99","100","83.33333333333333","100","1396","100"
"676","40","10","3","3","30","50","70","50","50","2000","40.763832030988006","101","100","53.80676038072635","73.72262773722628","635","100"
"677","55","10","3","3","30","50","70","50","50","2000","56.67949603395393","84","100","83.33333333333333","71.1864406779661","1043","100"
"679","85","10","3","3","30","50","70","50","50","2000","87.77090267502452","117","100","100","93.60000000000001","810","100"
"678","70","10","3","3","30","50","70","50","50","2000","71.38789019524822","94","100","83.33333333333333","85.45454545454545","1146","100"
"682","55","30","3","3","30","50","70","50","50","2000","62.54785256340242","93","100","83.33333333333333","74.4","794","100"
"680","100","10","3","3","30","50","70","50","50","2000","100","138","100","67.46031746031746","100","645","100"
"683","70","30","3","3","30","50","70","50","50","2000","73.73380742186485","99","100","90.68901303538176","81.14754098360656","1116","100"
"681","40","30","3","3","30","50","70","50","50","2000","46.92412990536641","64","100","66.66666666666667","62.745098039215684","1493","100"
"684","85","30","3","3","30","50","70","50","50","2000","95.24644994734872","103","100","72.64957264957265","91.96428571428571","1310","100"
"685","100","30","3","3","30","50","70","50","50","2000","100","109","83.33333333333334","66.66666666666667","100","749","66.66666666666666"
"686","40","50","3","3","30","50","70","50","50","2000","53.756990769122154","67","50","83.33333333333333","59.82142857142857","1341","66.66666666666666"
"687","55","50","3","3","30","50","70","50","50","2000","78.78136705741065","71","100","83.33333333333333","64.54545454545455","944","100"
"690","100","50","3","3","30","50","70","50","50","2000","100","112","100","83.33333333333333","100","679","100"
"691","40","70","3","3","30","50","70","50","50","2000","94.27451473919747","84","100","67.90123456790123","67.74193548387096","1084","100"
"692","55","70","3","3","30","50","70","50","50","2000","81.49885606531568","84","100","57.38902906703628","74.33628318584071","1073","100"
"688","70","50","3","3","30","50","70","50","50","2000","84.0691451327582","97","83.33333333333334","79.08333333333333","82.90598290598291","1207","100"
"689","85","50","3","3","30","50","70","50","50","2000","98.79961552868424","104","100","83.33333333333333","91.22807017543859","1160","100"
"693","70","70","3","3","30","50","70","50","50","2000","79.04001831860572","94","100","90.39385137570746","81.03448275862068","990","100"
"694","85","70","3","3","30","50","70","50","50","2000","94.21514506470434","92","100","100","88.46153846153845","889","100"
"695","100","70","3","3","30","50","70","50","50","2000","100","110","100","100","100","1509","100"
"700","100","90","3","3","30","50","70","50","50","2000","100","133","100","85.1449275362317","100","1099","100"
"698","70","90","3","3","30","50","70","50","50","2000","99.7","84","100","83.33333333333333","80","1222","100"
"697","55","90","3","3","30","50","70","50","50","2000","96.01974455483305","80","100","66.66666666666667","75.47169811320755","1209","100"
"699","85","90","3","3","30","50","70","50","50","2000","92.07524789987296","118","100","73.54497354497354","92.91338582677166","681","100"
"701","40","10","3","3","30","50","70","50","50","2000","31.883619682976256","91","100","55.867617177039165","69.46564885496184","1407","100"
"696","40","90","3","3","30","50","70","50","50","2000","85.11919171874281","70","100","83.33333333333333","63.63636363636363","981","100"
"703","70","10","3","3","30","50","70","50","50","2000","68.30891468601499","96","100","50","84.21052631578947","1217","100"
"702","55","10","3","3","30","50","70","50","50","2000","56.003147516730365","90","100","83.33333333333333","78.94736842105263","756","100"
"704","85","10","3","3","30","50","70","50","50","2000","87.97770272397194","118","100","76.16006811409109","90.76923076923077","542","100"
"709","85","30","3","3","30","50","70","50","50","2000","90.20697801772371","105","100","65.60283687943263","92.92035398230088","1253","100"
"705","100","10","3","3","30","50","70","50","50","2000","100","107","100","66.66666666666667","100","1121","100"
"707","55","30","3","3","30","50","70","50","50","2000","59.17345025485569","102","100","58.7377155212246","70.83333333333334","919","100"
"708","70","30","3","3","30","50","70","50","50","2000","84.93216713415977","94","83.33333333333334","74.12523020258281","87.03703703703704","1305","66.66666666666666"
"706","40","30","3","3","30","50","70","50","50","2000","45.83703343825951","95","100","57.974846985428094","75.39682539682539","551","100"
"710","100","30","3","3","30","50","70","50","50","2000","100","128","100","55.948553054662376","100","1052","100"
"712","55","50","3","3","30","50","70","50","50","2000","70.7514495925228","90","100","86.83185421176806","78.94736842105263","785","100"
"711","40","50","3","3","30","50","70","50","50","2000","47.23405805978396","87","100","64.72977672440665","70.16129032258065","913","100"
"713","70","50","3","3","30","50","70","50","50","2000","90.51908695177639","78","100","83.33333333333333","82.10526315789474","946","100"
"715","100","50","3","3","30","50","70","50","50","2000","100","123","100","55.328798133502026","100","929","100"
"717","55","70","3","3","30","50","70","50","50","2000","65.75703961792922","90","100","89.86888988001135","71.42857142857143","579","100"
"714","85","50","3","3","30","50","70","50","50","2000","95.31254765549913","107","100","100","87.70491803278688","1063","100"
"719","85","70","3","3","30","50","70","50","50","2000","94.67287826479765","111","100","66.66666666666667","90.98360655737704","1332","100"
"716","40","70","3","3","30","50","70","50","50","2000","60.823553395131476","78","100","55.9829059823521","66.10169491525424","1092","100"
"718","70","70","3","3","30","50","70","50","50","2000","82.52991409103844","120","100","73.97031758840474","88.88888888888889","1332","100"
"721","40","90","3","3","30","50","70","50","50","2000","66.84410574996502","70","100","50","60.86956521739131","1145","100"
"722","55","90","3","3","30","50","70","50","50","2000","60.401982172742215","97","100","71.77304964539007","74.61538461538461","858","100"
"720","100","70","3","3","30","50","70","50","50","2000","100","122","100","57.17021829955993","100","518","100"
"723","70","90","3","3","30","50","70","50","50","2000","92.19016318122415","84","83.33333333333334","83.33333333333333","82.35294117647058","1423","100"
"726","40","10","3","3","30","50","70","50","50","2000","44.85715677793612","62","100","66.66666666666667","56.36363636363636","1358","100"
"724","85","90","3","3","30","50","70","50","50","2000","99.29588741324415","114","100","73.85031779101053","93.44262295081968","1115","100"
"727","55","10","3","3","30","50","70","50","50","2000","49.71261194146718","95","100","67.75700934579483","74.21875","1064","100"
"728","70","10","3","3","30","50","70","50","50","2000","71.03874633478716","96","100","77.38394051281124","81.35593220338984","1124","100"
"725","100","90","3","3","30","50","70","50","50","2000","100","120","100","83.33333333333333","100","1253","100"
"729","85","10","3","3","30","50","70","50","50","2000","90.69894059523722","118","100","83.33333333333333","93.65079365079364","884","100"
"731","40","30","3","3","30","50","70","50","50","2000","45.72944270163338","71","100","83.33333333333333","65.13761467889908","1243","100"
"730","100","10","3","3","30","50","70","50","50","2000","100","123","100","50.08291873963517","100","1689","100"
"732","55","30","3","3","30","50","70","50","50","2000","62.910541191671086","97","100","69.18816017316017","76.98412698412699","1341","100"
"736","40","50","3","3","30","50","70","50","50","2000","60.46289185527187","66","100","50","61.111111111111114","1180","100"
"735","100","30","3","3","30","50","70","50","50","2000","100","124","83.33333333333334","71.29963898916954","100","1101","100"
"733","70","30","3","3","30","50","70","50","50","2000","77.6765729743127","102","100","100","88.69565217391305","1352","100"
"734","85","30","3","3","30","50","70","50","50","2000","91.96686434299507","93","100","66.66666666666667","89.42307692307693","1223","100"
"738","70","50","3","3","30","50","70","50","50","2000","79.33753636718511","90","100","100","85.71428571428571","1216","100"
"740","100","50","3","3","30","50","70","50","50","2000","100","105","100","69.0883190883191","100","1330","100"
"737","55","50","3","3","30","50","70","50","50","2000","57.61513198887517","75","100","83.33333333333333","67.56756756756756","858","100"
"741","40","70","3","3","30","50","70","50","50","2000","56.50245472039405","69","100","66.66666666666667","62.727272727272734","868","100"
