"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"Sweep_Reliability"
"03/01/2026 12:08:08:982 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization","get-delegation-rate","get-human-idle-rate","get-monitoring-stress","get-active-stress","get-mean-kalman-gain","get-mean-trust-covariance","get-misallocation-rate","get-judgment-failure-rate"
"381","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.52964969748302","87","100","60.633193057338076","75.65217391304347","1067","100","3.6363636363636362","0","0","60.633193057338076","0.24874515253172833","3.31161366781919","0","0"
"382","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.0061964023208","79","100","50","71.81818181818181","764","100","9.836065573770492","0","0","50","0.24843208861925384","3.3055175035725757","33.33333333333333","850"
"383","65","3","3","30","50","70","50","50","50","0.5","2000","2000","64.52604546354908","97","83.33333333333334","72.51082251039664","74.61538461538461","970","100","3.225806451612903","0","0","75","0.25043098018776805","3.341227927428372","0","0"
"386","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.84006448421954","85","100","83.33333333333333","77.98165137614679","995","100","7.017543859649122","0","0","83.33333333333333","0.250559963233911","3.3435114245452198","50","700"
"385","75","3","3","30","50","70","50","50","50","0.5","2000","2000","76.39622759276061","97","100","50","85.84070796460178","1310","100","9.803921568627452","0","0","50","0.24538522627571047","3.2519033882649193","40","600"
"384","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.89642035306794","100","100","68.71345029729235","84.7457627118644","1331","100","6.349206349206349","0","0","68.71345029729235","0.24501843846782087","3.245895747889628","0","0"
"387","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.25818835224673","108","100","86.77248677248679","85.71428571428571","858","100","1.4925373134328357","0","0","86.77248677248679","0.2490681244793169","3.3183358140873342","0","0"
"388","90","3","3","30","50","70","50","50","50","0.5","2000","2000","91.54808028759169","94","100","63.609467455621306","81.73913043478261","1047","100","3.4482758620689653","0","0","63.609467455621306","0.24391840377260068","3.228968022786251","0","0"
"391","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.03018048941675","53","100","73.55816226877424","49.074074074074076","1613","100","6.8181818181818175","0","0","73.55816226877424","0.2508611082426907","3.3488492156778054","33.33333333333333","2700"
"390","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","91","100","57.63779029676164","87.5","1183","100","14.893617021276595","0","0","57.63779029676164","0.2497515574534929","3.329000639550055","0","0"
"392","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.893965794327066","61","100","66.66666666666667","56.481481481481474","1213","100","5.405405405405405","0","0","66.66666666666667","0.2505599561166389","3.3435112985433175","0","0"
"389","95","3","3","30","50","70","50","50","50","0.5","2000","2000","95.92393962620572","100","100","83.33333333333333","87.71929824561403","593","100","6.382978723404255","0","0","83.33333333333333","0.2526878378485682","3.381505345517864","33.33333333333333","900"
"394","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.72305796669094","66","100","83.33333333333333","62.264150943396224","1094","100","5.88235294117647","0","0","83.33333333333333","0.2549881322847849","3.422606455942006","0","0"
"393","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.57365924362853","55","50","87.92270531400966","60.43956043956044","1371","100","12.195121951219512","0","0","0","0.2511774978191544","3.3549270038997","40","850"
"395","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.222964542566324","77","100","57.65715856443554","70","1038","100","7.142857142857142","0","0","57.65715856443554","0.2658377825084634","3.6247549746836607","25","1800"
"397","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.45541377214439","75","100","66.66666666666667","66.96428571428571","1110","100","8.695652173913043","0","0","66.66666666666667","0.250559963233911","3.3435114245452193","25","2200"
"396","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.36360501644534","91","100","55.17241379310345","67.91044776119402","829","100","0","0","0","55.17241379310345","0.2473677057390009","3.286753749536951","0","0"
"398","65","3","3","30","50","70","50","50","50","0.5","2000","2000","64.66535752980367","88","100","66.66666666666667","72.1311475409836","955","100","5","0","0","66.66666666666667","0.25005638560757953","3.335668942649965","66.66666666666666","1000"
"400","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.94495628024458","84","100","65.54497354497354","78.50467289719626","610","100","8","0","0","65.54497354497354","0.2486283009218012","3.3095755573910712","0","0"
"401","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.49605552487583","102","100","71.56289421608433","85","798","100","1.4492753623188406","0","0","71.56289421608433","0.24455800626245647","3.239302883938312","0","0"
"399","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.43405244480954","87","100","73.23086930681409","71.900826446281","1139","100","4.545454545454546","0","0","73.23086930681409","0.24737977411994885","3.2885510023813342","33.33333333333333","2200"
"403","90","3","3","30","50","70","50","50","50","0.5","2000","2000","91.09056518660263","92","100","69.69696969699177","83.63636363636363","1174","100","3.8461538461538463","33.33333333333333","9.09090909097532","100","0.24223777911390276","3.203908946440425","50","1000"
"404","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.09671442904097","97","100","50","88.9908256880734","1027","100","4.761904761904762","0","0","50","0.25055996322256874","3.343511424344419","0","0"
"402","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.97189881495315","108","100","63.059648144179526","87.09677419354838","464","100","5.555555555555555","0","0","63.059648144179526","0.2504688782687362","3.3418717407889016","0","0"
"405","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","104","100","100","88.13559322033898","1242","100","6.0606060606060606","0","0","100","0.25196174382610126","3.368687958432993","0","0"
"406","30","3","3","30","50","70","50","50","50","0.5","2000","2000","29.516190157845745","63","100","65.16936045680028","57.27272727272727","963","100","2","0","0","65.16936045680028","0.25302969413658793","3.387453378203329","0","0"
"408","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.35807032920337","87","100","62.23628691983121","69.6","815","100","1.4084507042253522","0","0","62.23628691983121","0.24318250386609366","3.2166394095226707","0","0"
"409","45","3","3","30","50","70","50","50","50","0.5","2000","2000","47.55883962049509","53","100","66.66666666666667","51.45631067961165","1001","100","0","0","0","66.66666666666667","0.25055996324244073","3.3435114246962265","0","0"
"407","35","3","3","30","50","70","50","50","50","0.5","2000","2000","36.126948056314426","54","100","83.33333333333333","51.42857142857142","1268","100","0","0","0","83.33333333333333","0.2526878378485599","3.381505345517715","0","0"
"410","50","3","3","30","50","70","50","50","50","0.5","2000","2000","48.95806113846074","76","66.66666666666666","66.66666666666667","64.40677966101694","845","66.66666666666666","6.451612903225806","0","0","50","0.2526878378485676","3.3815053455178536","0","0"
"411","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.34953148555896","78","100","90.33820886187341","65.54621848739495","730","100","4","0","0","90.33820886187341","0.2530805137966187","3.388468068249938","0","0"
"412","60","3","3","30","50","70","50","50","50","0.5","2000","2000","61.125957817089954","72","100","100","71.28712871287128","946","100","6.25","0","0","100","0.254815712463043","3.4194992664872252","0","0"
"414","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.01039193180209","85","100","74.49666561985362","74.56140350877193","719","100","10.869565217391305","0","0","74.49666561985362","0.2537699911656918","3.4007465551275473","20","1700"
"413","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.32127740097475","94","100","63.18737041264726","78.33333333333333","994","100","3.076923076923077","0","0","63.18737041264726","0.25028133789512585","3.338531832328052","50","1400"
"415","75","3","3","30","50","70","50","50","50","0.5","2000","2000","76.40163823368609","101","100","53.030281874415124","85.59322033898306","1214","100","5.660377358490567","33.33333333333333","9.090845623245364","75","0.24010918980967752","3.165903365285292","33.33333333333333","1100"
"418","90","3","3","30","50","70","50","50","50","0.5","2000","2000","91.48820553061904","104","100","80.37709448484405","81.25","972","100","6.578947368421052","0","0","80.37709448484405","0.24881162120361944","3.312748188647436","20","1700"
"416","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.16262946914172","106","100","51.51515151515151","86.88524590163934","765","100","7.017543859649122","0","0","51.51515151515151","0.2379217549470115","3.1269261109000475","0","0"
"419","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.22522015755366","120","100","77.94013013019735","88.23529411764706","923","100","10.144927536231885","0","0","77.94013013019735","0.24789670867062233","3.29637557114766","28.57142857142857","650"
"417","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.70807678667258","90","100","61.03003465590717","82.56880733944955","879","100","10","33.33333333333333","9.090909091056266","86.99959743833261","0.24122370843402866","3.1857214988425517","40","700"
"422","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.19023950651851","66","100","83.33333333333333","58.4070796460177","727","100","1.9607843137254901","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","100","2800"
"421","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.86667597595243","47","50","50","54.02298850574713","1200","100","3.3333333333333335","0","0","0","0.24843208861925384","3.3055175035725752","0","0"
"420","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","93","100","66.66666666666667","83.03571428571429","853","100","10.869565217391305","0","0","66.66666666666667","0.2505599632339182","3.3435114245453463","40","800"
"423","40","3","3","30","50","70","50","50","50","0.5","2000","2000","41.19603963422446","65","100","83.33333333333333","56.03448275862068","1083","100","8.928571428571429","0","0","83.33333333333333","0.2529933924175553","3.386921391489351","0","0"
"425","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.332837754932676","75","100","71.47093712930013","66.96428571428571","876","100","8.333333333333332","0","0","71.47093712930013","0.2523889462481351","3.376220169983675","25","1600"
"424","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.22947718078249","72","100","100","67.9245283018868","805","100","7.142857142857142","0","0","100","0.254815701185414","3.4194990633963536","0","0"
"426","55","3","3","30","50","70","50","50","50","0.5","2000","2000","52.83771184145923","65","100","66.66666666666667","59.09090909090909","910","100","10.256410256410255","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198","25","1800"
"427","60","3","3","30","50","70","50","50","50","0.5","2000","2000","61.6548566360353","76","83.33333333333334","66.66666666666667","69.72477064220183","1313","66.66666666666666","1.8867924528301887","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"428","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.1697186725636","86","100","56.03576733550381","73.50427350427351","703","100","11.666666666666666","33.33333333333333","9.090908563888487","79.50819672131148","0.2336139093427968","3.0538186773361637","0","0"
"429","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.82707351700749","84","100","83.33333333333333","77.06422018348624","1087","100","3.8461538461538463","0","0","83.33333333333333","0.25431629901630176","3.411024683351327","50","1200"
"430","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.00351168724616","76","100","66.66666666666667","69.72477064220183","899","100","1.9607843137254901","0","0","66.66666666666667","0.24843207391320257","3.30551724322137","100","2200"
"431","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.51425525120226","81","100","36.363637944698176","78.64077669902912","1178","100","7.5","33.33333333333333","9.09091383409453","50","0.23798617088506324","3.12798865489944","33.33333333333333","1300"
"434","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.16188738959863","89","100","42.5","80.18018018018019","1359","100","6.666666666666667","33.33333333333333","27.5","50","0.24553566351409953","3.2548261906737257","33.33333333333333","1800"
"432","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.44889524049556","106","100","71.75925926077572","86.1788617886179","786","100","5","0","0","71.75925926077572","0.2490457995124168","3.316868721383699","33.33333333333333","1400"
"435","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","93","100","73.99663894145819","82.30088495575221","722","100","13.114754098360656","0","0","73.99663894145819","0.25121856892360855","3.355202052107515","25","800"
"436","30","3","3","30","50","70","50","50","50","0.5","2000","2000","32.0823170428054","61","100","83.33333333333333","57.009345794392516","1002","100","2.0408163265306123","0","0","83.33333333333333","0.25268783784856813","3.381505345517864","0","0"
"433","90","3","3","30","50","70","50","50","50","0.5","2000","2000","91.41626903766358","97","100","66.66666666666667","85.84070796460178","1075","100","14.000000000000002","0","0","66.66666666666667","0.25055996273441433","3.34351141570229","28.57142857142857","550"
"437","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.22274184674905","52","100","83.33333333333333","52","1274","100","2.3255813953488373","0","0","83.33333333333333","0.252687837799569","3.3815053447000962","0","0"
"439","45","3","3","30","50","70","50","50","50","0.5","2000","2000","46.923681601861915","59","100","50","53.153153153153156","977","100","5.714285714285714","0","0","50","0.24843208861925384","3.3055175035725757","0","0"
"438","40","3","3","30","50","70","50","50","50","0.5","2000","2000","39.92620236122259","63","66.66666666666666","66.66666666666667","56.75675675675676","1375","100","4.444444444444445","0","0","100","0.25055996323391105","3.3435114245452198","50","1700"
"440","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.407298845946","87","100","82.45611005089059","68.50393700787401","648","100","1.5873015873015872","0","0","82.45611005089059","0.24765408171866832","3.2941446793239364","100","1900"
"441","55","3","3","30","50","70","50","50","50","0.5","2000","2000","54.62817025677839","58","100","50","61.05263157894737","938","100","3.225806451612903","0","0","50","0.24843208861925384","3.3055175035725757","0","0"
"443","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.19222618025815","74","100","83.33333333333333","70.47619047619048","776","100","3.9215686274509802","0","0","83.33333333333333","0.2548157124632253","3.4194992664905093","0","0"
"444","70","3","3","30","50","70","50","50","50","0.5","2000","2000","70.76787287855733","64","100","66.66666666666667","65.97938144329896","1112","100","3.125","0","0","66.66666666666667","0.2505656225072382","3.3436096412685425","100","2100"
"446","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.74777172606171","87","100","66.66666666666667","80.55555555555556","810","100","5.769230769230769","0","0","66.66666666666667","0.25055996323365304","3.3435114245406528","33.33333333333333","1500"
"442","60","3","3","30","50","70","50","50","50","0.5","2000","2000","61.50972478398888","68","100","83.33333333333333","64.76190476190476","1137","100","6.25","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","33.33333333333333","2100"
"445","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.86392761690307","86","100","83.33333333333333","81.13207547169812","1466","100","7.317073170731707","0","0","83.33333333333333","0.2526878378484377","3.3815053455155257","0","0"
"448","90","3","3","30","50","70","50","50","50","0.5","2000","2000","92.115503364303","92","83.33333333333334","50","86.79245283018868","802","66.66666666666666","10.638297872340425","0","0","50","0.2484321102822725","3.3055178870877495","0","0"
"449","95","3","3","30","50","70","50","50","50","0.5","2000","2000","97.0070828530675","98","100","52.892561983471076","82.35294117647058","903","100","5.88235294117647","0","0","52.892561983471076","0.2444930904500154","3.238644988856952","33.33333333333333","1100"
"447","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.00022112366356","93","100","66.66666666666667","86.91588785046729","1013","100","12.76595744680851","0","0","66.66666666666667","0.2505599632321293","3.343511424513677","16.666666666666664","1200"
"450","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","99","50","50","88.39285714285714","1221","100","13.157894736842104","0","0","0","0.24843208861925384","3.3055175035725752","20","1000"
"451","30","3","3","30","50","70","50","50","50","0.5","2000","2000","32.28152968608469","66","100","66.66666666666667","55.46218487394958","774","100","0","0","0","66.66666666666667","0.25055901889519805","3.3434944186770355","0","0"
"453","40","3","3","30","50","70","50","50","50","0.5","2000","2000","39.41849071337686","74","100","62.295613363324414","63.24786324786324","898","100","0","0","0","62.295613363324414","0.24399147332974183","3.2296341788561045","0","0"
"454","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.808768783771775","62","100","83.33333333333333","60.78431372549019","1232","100","5.714285714285714","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","0","0"
"455","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.9458343612417","59","100","66.66666666666667","57.84313725490197","992","100","5.128205128205128","0","0","66.66666666666667","0.2505598992994785","3.343510273197141","0","0"
"452","35","3","3","30","50","70","50","50","50","0.5","2000","2000","35.388548904050445","71","100","77.04945908217918","59.66386554621849","841","100","1.6129032258064515","0","0","77.04945908217918","0.24847097859863165","3.306683013048385","0","0"
"456","55","3","3","30","50","70","50","50","50","0.5","2000","2000","56.33181414169719","72","100","66.66666666666667","67.28971962616822","961","100","2.1739130434782608","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"457","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.95812023767123","80","100","83.33333333333333","70.79646017699115","1162","100","7.142857142857142","0","0","83.33333333333333","0.2480910859448052","3.3002297489256196","50","700"
"458","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.94677694717438","68","100","66.66666666666667","68","1347","100","14.285714285714285","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198","0","0"
"459","70","3","3","30","50","70","50","50","50","0.5","2000","2000","69.24109477742373","102","100","57.79922983551145","79.06976744186046","654","100","4.3478260869565215","0","0","57.79922983551145","0.23478103446064744","3.0731256796116067","0","0"
"460","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.55739059065905","100","100","39.34426229508208","84.03361344537815","413","100","0","0","0","39.34426229508208","0.24937067487257117","3.322556119563019","0","0"
"461","80","3","3","30","50","70","50","50","50","0.5","2000","2000","81.45212470176442","79","100","66.66666666666667","75.96153846153845","853","100","8.333333333333332","0","0","66.66666666666667","0.2505599632338971","3.3435114245449706","0","0"
"462","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.7132605483589","115","100","41.37529138714681","85.18518518518519","855","100","5.970149253731343","33.33333333333333","9.090909090909092","57.517482535265664","0.23679102941295213","3.1069357964926696","50","850"
"464","95","3","3","30","50","70","50","50","50","0.5","2000","2000","94.3072706615268","108","100","83.33333333333333","87.8048780487805","959","100","6.896551724137931","0","0","83.33333333333333","0.2514703626230363","3.3596876279731576","25","1200"
"463","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.65809629893509","109","100","58.13754448583497","90.08264462809917","887","100","16.39344262295082","0","0","58.13754448583497","0.24958437990565682","3.326011562758296","40","250"
"466","30","3","3","30","50","70","50","50","50","0.5","2000","2000","30.164465322252852","82","100","72.19915097813849","62.59541984732825","931","100","0","0","0","72.19915097813849","0.24483388554520955","3.2433532430882046","0","0"
"465","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","104","83.33333333333334","54.683102555442986","85.24590163934425","661","66.66666666666666","4.166666666666666","0","0","54.683102555442986","0.2425024440767979","3.202979058224738","0","0"
"467","35","3","3","30","50","70","50","50","50","0.5","2000","2000","36.01096999852333","63","100","83.33333333333333","56.75675675675676","1200","100","3.9215686274509802","0","0","83.33333333333333","0.2526878748168561","3.3815059999926853","0","0"
"468","40","3","3","30","50","70","50","50","50","0.5","2000","2000","41.077662168508105","59","100","53.03030303030303","57.84313725490197","1107","100","7.6923076923076925","33.33333333333333","9.090909090909092","75","0.24010988387210083","3.1659146809302023","25","1700"
"469","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.185514449133706","87","83.33333333333334","59.730434976765736","69.6","636","66.66666666666666","2.7777777777777777","0","0","59.730434976765736","0.24340610475710825","3.2173310358479132","50","1600"
"471","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.1243852253514","78","100","66.66666666666667","67.24137931034483","1105","100","0","0","0","66.66666666666667","0.2458309184327606","3.261341037656848","0","0"
"472","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.037019234761395","65","100","66.66666666666667","67.70833333333334","1138","100","5.263157894736842","0","0","66.66666666666667","0.2548495968924535","3.420109550574811","0","0"
"470","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.1625020241552","86","100","64.74861864540024","67.1875","595","100","1.2658227848101267","0","0","64.74861864540024","0.24532638285072417","3.25109713637198","0","0"
"473","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.03578874149623","97","100","91.33677067441492","76.98412698412699","1185","100","0","0","0","91.33677067441492","0.2520667515873922","3.37053702558825","0","0"
"475","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.64911413592998","76","100","50","80","1694","100","6.25","0","0","50","0.250559963233911","3.3435114245452198","0","0"
"474","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.29787916569846","96","100","66.66666666666667","73.84615384615385","967","100","6.666666666666667","0","0","66.66666666666667","0.2505595967012457","3.3435049356118554","25","2300"
"476","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.21405804861196","94","100","66.66666666666667","80.34188034188034","1103","100","9.090909090909092","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198","20","1400"
"477","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.00682013929323","94","100","71.84799882676712","82.45614035087719","1103","100","9.375","0","0","71.84799882676712","0.24937639072509343","3.322656470175722","16.666666666666664","1400"
"478","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.47186492894974","88","66.66666666666666","66.66666666666667","83.80952380952381","1069","100","9.090909090909092","0","0","50","0.250559963233911","3.3435114245452198","0","0"
"479","95","3","3","30","50","70","50","50","50","0.5","2000","2000","93.85858774684355","84","100","66.66666666666667","80.76923076923077","1089","100","4.166666666666666","0","0","66.66666666666667","0.2526878378385935","3.3815053453412744","100","750"
"480","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","110","100","86.22589531663202","85.27131782945736","1143","100","4.761904761904762","0","0","86.22589531663202","0.24989046622395747","3.332528531485663","0","0"
"481","30","3","3","30","50","70","50","50","50","0.5","2000","2000","29.53996821943041","57","83.33333333333334","66.66666666666667","52.293577981651374","1299","100","4.3478260869565215","0","0","75","0.2535399244868943","3.396902786246571","0","0"
"484","45","3","3","30","50","70","50","50","50","0.5","2000","2000","45.88578384908118","72","83.33333333333334","83.33333333333333","61.016949152542374","1282","100","1.9607843137254901","0","0","75","0.2526878378485682","3.3815053455178643","0","0"
"483","40","3","3","30","50","70","50","50","50","0.5","2000","2000","40.04735439131355","77","100","76.52582159624413","64.70588235294117","879","100","3.4482758620689653","0","0","76.52582159624413","0.24422437994674348","3.236616509732112","50","1500"
"485","50","3","3","30","50","70","50","50","50","0.5","2000","2000","51.090572637209675","59","100","83.33333333333333","54.629629629629626","1084","100","14.285714285714285","0","0","83.33333333333333","0.2526878378485682","3.3815053455178643","60","1133.3333333333335"
"482","35","3","3","30","50","70","50","50","50","0.5","2000","2000","38.02526269005765","70","100","83.33333333333333","63.06306306306306","1207","100","3.4482758620689653","0","0","83.33333333333333","0.24224055519504362","3.203954228607289","0","0"
"486","55","3","3","30","50","70","50","50","50","0.5","2000","2000","55.30473797295002","71","100","56.920077972709805","71","931","100","8.333333333333332","0","0","56.920077972709805","0.2486861106899595","3.3105836319080955","33.33333333333333","1400"
"487","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.3710068182317","79","100","55.25114155251142","71.81818181818181","687","100","1.7543859649122806","0","0","55.25114155251142","0.24743096662213704","3.2878644794765144","100","1500"
"489","70","3","3","30","50","70","50","50","50","0.5","2000","2000","71.5179456017314","79","100","83.33333333333333","71.17117117117117","941","100","11.627906976744185","0","0","83.33333333333333","0.2526878378485682","3.381505345517864","60","600"
"488","65","3","3","30","50","70","50","50","50","0.5","2000","2000","65.7403165546812","86","100","71.42790347602339","71.66666666666667","904","100","11.475409836065573","0","0","71.42790347602339","0.2489586474265316","3.315342296812789","42.857142857142854","533.3333333333333"
"490","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.70113477631149","87","100","66.66666666666667","77.67857142857143","1276","100","3.6363636363636362","0","0","66.66666666666667","0.25239074281627677","3.3761615617054033","50","1500"
"492","85","3","3","30","50","70","50","50","50","0.5","2000","2000","85.37964917759837","94","100","66.66666666666667","81.03448275862068","951","100","10.204081632653061","0","0","66.66666666666667","0.24880238033284474","3.3120827333441514","20","1600"
"493","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.00005469183104","112","100","48.68999808775481","83.5820895522388","1135","100","4","0","0","48.68999808775481","0.23920845491374867","3.1454151926848097","33.33333333333333","1400"
"491","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.72309049594594","91","100","83.33333333333333","77.77777777777779","619","100","0","0","0","83.33333333333333","0.25055996323391105","3.3435114245452198","0","0"
"494","95","3","3","30","50","70","50","50","50","0.5","2000","2000","96.19249720065277","102","100","89.10675381263616","86.4406779661017","1086","100","7.142857142857142","0","0","89.10675381263616","0.25168708664351275","3.3638588584272195","75","433.3333333333333"
"495","100","3","3","30","50","70","50","50","50","0.5","2000","2000","100","95","100","100","82.6086956521739","1174","100","15.789473684210526","0","0","100","0.2512260467596053","3.3557763920021366","55.55555555555556","300"
"498","40","3","3","30","50","70","50","50","50","0.5","2000","2000","41.83540710733309","59","100","83.33333333333333","54.629629629629626","1254","100","10","0","0","83.33333333333333","0.25268783801508216","3.381505348465774","0","0"
"497","35","3","3","30","50","70","50","50","50","0.5","2000","2000","34.84725157026818","63","100","50","55.26315789473685","905","100","2.2222222222222223","0","0","50","0.25185264391499435","3.3667684696006575","0","0"
"496","30","3","3","30","50","70","50","50","50","0.5","2000","2000","29.201597827115254","75","83.33333333333334","50","61.98347107438017","875","100","0","0","0","50","0.24843208861925384","3.3055175035725757","0","0"
"500","50","3","3","30","50","70","50","50","50","0.5","2000","2000","50.53837443073388","88","100","91.26469140023865","70.96774193548387","882","100","3.3333333333333335","0","0","91.26469140023865","0.25191988955873007","3.3677185292924214","50","2300"
"499","45","3","3","30","50","70","50","50","50","0.5","2000","2000","44.619234822546105","82","100","63.74645408138618","66.12903225806451","422","100","0","0","0","63.74645408138618","0.2456108424951884","3.25719144976604","0","0"
"502","60","3","3","30","50","70","50","50","50","0.5","2000","2000","60.22043838921774","95","100","67.97907558585986","75.39682539682539","801","100","3.0303030303030303","0","0","67.97907558585986","0.25039645679453143","3.34050716074144","0","0"
"501","55","3","3","30","50","70","50","50","50","0.5","2000","2000","54.23348535986423","96","100","83.33333333333333","70.07299270072993","955","100","2.7027027027027026","0","0","83.33333333333333","0.2526877381748828","3.381503580927576","0","0"
"503","65","3","3","30","50","70","50","50","50","0.5","2000","2000","66.34795096063677","91","100","66.66666666666667","74.59016393442623","828","100","2","0","0","66.66666666666667","0.250559963233911","3.3435114245452198","0","0"
"504","70","3","3","30","50","70","50","50","50","0.5","2000","2000","72.35024228596609","70","50","50","74.46808510638297","1124","100","5.405405405405405","0","0","0","0.24843208861925384","3.3055175035725752","0","0"
"505","75","3","3","30","50","70","50","50","50","0.5","2000","2000","75.09416408744859","85","100","83.33333333333333","83.33333333333334","1036","100","5.660377358490567","0","0","83.33333333333333","0.25431629901630154","3.4110246833513234","0","0"
"506","80","3","3","30","50","70","50","50","50","0.5","2000","2000","80.75842864432816","68","100","53.03239250071379","72.3404255319149","1209","100","25","33.33333333333333","9.097177502141356","75","0.24025901372041494","3.1683490145542876","20","1000"
"508","90","3","3","30","50","70","50","50","50","0.5","2000","2000","90.40311907451739","101","100","91.8140895769932","88.59649122807018","963","100","3.7735849056603774","0","0","91.8140895769932","0.25411980645661364","3.4070021970488185","0","0"
"511","30","3","3","30","50","70","50","50","50","0.5","2000","2000","29.429061881880262","55","100","83.33333333333333","47.41379310344828","1309","100","4.166666666666666","0","0","83.33333333333333","0.250559963233911","3.3435114245452198","0","0"
"507","85","3","3","30","50","70","50","50","50","0.5","2000","2000","86.11741837907569","97","100","50","83.62068965517241","1537","100","13.461538461538462","0","0","50","0.24842724312854028","3.305431722216602","14.285714285714285","1300"
"510","100","3","3","30","50","70","50","50","50","0.5","2000","2000","99.98624117678605","79","100","83.33333333333333","80.61224489795919","1207","100","13.953488372093023","0","0","83.33333333333333","0.2526767975538945","3.381306537350101","33.33333333333333","750"
