"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Trustv7.nlogo"
"TimeSeries_Baseline"
"03/01/2026 12:59:33:523 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-humans","num-robots","initial-tasks","initial-trust","robot-reliability","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","delegation-sensitivity","max-ticks","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","get-delegation-rate","get-human-idle-rate","get-monitoring-stress","get-active-stress","get-mean-kalman-gain","get-mean-trust-covariance"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","320","77.56285968548377","21","100","47.6737752890331","91.30434782608695","0","0","0","47.6737752890331","0.3948615248114742","10.38320424090495"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","460","91.91359203650393","20","100","57.98777042148291","80","9.090909090909092","0","0","57.98777042148291","0.24927726697636476","3.3205308218852863"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","600","88.72170339169463","25","100","63.51290916995142","83.33333333333334","20","0","0","63.51290916995142","0.24185709186172466","3.191165572789075"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","460","90.7711596518481","21","100","100","91.30434782608695","8.333333333333332","0","0","100","0.2506220628107776","3.34461108838166"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","680","92.08847773818503","28","100","83.2886665038228","87.5","30.76923076923077","0","0","83.2886665038228","0.25280703684971145","3.3834731062487804"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","360","90.63442472007239","12","100","57.46394435910565","75","11.11111111111111","0","0","57.46394435910565","0.2394063519390919","3.148159598560737"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","180","90.31103914922086","6","100","31.144375270262145","100","60","33.33333333333333","9.09090909090909","42.17110835993867","0.22551372646902157","2.9129572787638645"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","620","88.97543863921926","26","100","63.38718438756578","83.87096774193549","20","0","0","63.38718438756578","0.24185709186172466","3.191165572789075"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","400","90.46202769010794","18","100","57.60050467372213","94.73684210526315","0","0","0","57.60050467372213","0.23981737706453746","3.1563408124965115"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","340","77.43330308557863","23","100","49.2302882558298","92","0","0","0","49.2302882558298","0.3982989457309638","10.443398761422193"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","480","89.29986809921019","20","100","44.46673470190371","76.92307692307693","16.666666666666664","33.33333333333333","10.768437500000001","61.31588330285557","0.24120258865038804","3.1820207971641907"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","480","90.7246499697668","21","100","100","91.30434782608695","8.333333333333332","0","0","100","0.2506220620055591","3.344611073881048"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","700","91.29243543634509","29","100","82.71256335163409","87.87878787878788","30.76923076923077","0","0","82.71256335163409","0.25311514815552577","3.388982457961971"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","640","90.30877197255258","28","100","59.45723496531216","84.84848484848484","20","0","0","59.45723496531216","0.24185709186172466","3.191165572789075"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","380","90.48694302989965","13","100","56.3236414925285","76.47058823529412","10","0","0","56.3236414925285","0.23940635677073496","3.1481596806360526"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","360","77.52179036634435","23","100","49.23583377297271","92","0","0","0","49.23583377297271","0.3983041185727525","10.443490592335062"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","200","91.31710114694931","7","100","42.51696027118905","100","60","33.33333333333333","9.09090909090909","59.22998586132903","0.23223001473562177","3.027421732965504"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","420","90.79678838354205","18","100","57.600138013594915","94.73684210526315","0","0","0","57.600138013594915","0.23981728616262785","3.1563392204124185"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","500","90.73806456949278","21","100","43.89808942680444","77.77777777777779","16.666666666666664","33.33333333333333","9.090909285409339","61.301679497502","0.23880849855997655","3.1425998154097505"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","240","89.99873343085811","11","100","44.58360267183797","78.57142857142857","9.090909090909092","0","0","44.58360267183797","0.231267514704099","3.0094407055125125"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","500","91.26206760184131","23","100","100","92","8.333333333333332","0","0","100","0.2506220620042759","3.3446110738579393"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","720","91.53534759888","29","100","82.67771783125777","87.87878787878788","30.76923076923077","0","0","82.67771783125777","0.25311184978283036","3.3889237861140504"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","660","89.82211200466243","28","100","63.74236458369236","84.84848484848484","20","0","0","63.74236458369236","0.243507915530741","3.219563184499608"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","400","90.92443508549854","14","100","56.323641494664855","77.77777777777779","10","0","0","56.323641494664855","0.23940635677432498","3.1481596806970362"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","380","77.63086722816935","23","100","49.23584053223544","92","0","0","0","49.23584053223544","0.3983041260338376","10.443490724790777"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","220","89.33791235016686","7","100","47.16879991251645","87.5","50","33.33333333333333","9.09090909090909","66.20774532332013","0.23371980824192343","3.0532221726329047"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","520","90.74313149409987","22","100","43.89788734287469","78.57142857142857","16.666666666666664","33.33333333333333","9.090909090909115","61.30137646885748","0.23880762654832144","3.1425855524943684"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","260","90.2326463750278","13","100","44.58360267183797","81.25","9.090909090909092","0","0","44.58360267183797","0.23157910306036433","3.0147952635818633"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","440","90.31754628063335","18","83.33333333333334","57.60012538375448","90","0","0","0","63.72259244721642","0.23981728457556606","3.1563391921377626"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","520","90.58121707253781","24","100","100","92.3076923076923","8.333333333333332","0","0","100","0.2506220620042739","3.344611073857903"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","680","90.41467048382394","31","100","71.67586447993494","86.11111111111111","18.75","0","0","71.67586447993494","0.2491753438097717","3.3190085264948856"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","740","91.8413266862107","30","100","82.7022678060924","88.23529411764706","30.76923076923077","0","0","82.7022678060924","0.25311522077817394","3.388984203552561"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","420","90.17289104583244","15","100","52.168013215614415","78.94736842105263","9.090909090909092","0","0","52.168013215614415","0.23672328507284526","3.1016863914538875"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","400","77.20999856926355","26","100","55.89381326836311","92.85714285714286","0","0","0","55.89381326836311","0.40230635015987737","10.51231023181837"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","240","90.2205025335915","8","100","57.06837757522781","88.88888888888889","42.857142857142854","0","0","57.06837757522781","0.23902323583893434","3.1423251064365574"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","540","90.6108443419954","22","100","43.89788303293299","78.57142857142857","16.666666666666664","33.33333333333333","9.090909090909092","61.301370003944946","0.2388076257296725","3.142585538353878"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","280","90.14605960706554","14","100","54.344152949445345","82.35294117647058","8.333333333333332","0","0","54.344152949445345","0.23653146564959168","3.0981375442504366"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","540","91.42092116225628","26","100","100","92.85714285714286","8.333333333333332","0","0","100","0.2548226056328025","3.4196234041739673"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","460","90.41904823729028","20","66.66666666666666","58.543904028904535","90.9090909090909","0","0","0","63.72259179465214","0.24040257650454308","3.1662631536357413"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","700","89.93274114828819","32","100","70.99799441631457","86.48648648648648","17.647058823529413","0","0","70.99799441631457","0.2495056425605704","3.324864832417896"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","760","91.87843012041901","31","100","74.56155936343932","88.57142857142857","30.76923076923077","0","0","74.56155936343932","0.25183273228040826","3.3661352091253085"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","440","89.92924464008989","15","100","52.168013215614415","75","9.090909090909092","0","0","52.168013215614415","0.2364111313765703","3.0963431248782527"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","420","76.74036327747798","27","100","66.07308075067499","93.10344827586206","0","0","0","66.07308075067499","0.4025117594194045","10.515897584698635"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","260","90.25266383674064","9","100","57.068377233295045","90","42.857142857142854","0","0","57.068377233295045","0.23902515077335762","3.142358580162252"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","300","90.14390588177123","14","100","54.344144056533445","82.35294117647058","8.333333333333332","0","0","54.344144056533445","0.23701900361448205","3.106517710124432"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","720","88.97784411608508","32","100","49.44266346635734","84.21052631578947","22.22222222222222","33.33333333333333","9.43060859375","69.44869090266101","0.23861975412281133","3.137933334421977"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","480","90.62459970253053","21","100","64.51563045131728","91.30434782608695","0","0","0","64.51563045131728","0.24465765687162722","3.2397993586164513"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","780","91.82991078663785","31","100","74.561422457061","88.57142857142857","30.76923076923077","0","0","74.561422457061","0.25168305216062564","3.3634837286158805"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","560","91.81865070447925","27","100","100","93.10344827586206","8.333333333333332","0","0","100","0.2548157234480365","3.419499464308249"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","560","90.76352512105784","24","100","41.4150632060309","80","16.666666666666664","33.33333333333333","9.090909090909092","57.57714026359181","0.23685608654080262","3.108076968781423"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","460","90.38283233361113","16","100","52.168013215614415","76.19047619047619","9.090909090909092","0","0","52.168013215614415","0.23641076360176116","3.0963368372390625"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","440","76.72364824428776","28","83.33333333333334","66.07148836303344","93.33333333333333","0","0","0","63.433873469169484","0.4025116881097899","10.515896317371975"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","280","90.81830874348462","10","100","54.290599455517","90.9090909090909","37.5","0","0","54.290599455517","0.2384262975846061","3.1319430032275655"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","740","89.55880381617715","32","100","49.1320297917622","84.21052631578947","22.22222222222222","33.33333333333333","9.090909130295392","69.15259012249561","0.23752072539102845","3.119927617928047"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","800","91.30982302809923","32","100","74.56140581244154","88.88888888888889","28.57142857142857","0","0","74.56140581244154","0.2516828117171852","3.3634794715429592"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","580","90.66527901571307","26","100","73.50435237217452","81.25","16.666666666666664","0","0","73.50435237217452","0.24784695240855129","3.295211992604371"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","500","90.73517506884525","23","100","54.85773500394698","92","0","0","0","54.85773500394698","0.2415732084360308","3.1871782604700627"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","320","90.05020466071575","16","100","57.09599228893418","84.21052631578947","7.142857142857142","0","0","57.09599228893418","0.2389313527875998","3.139564087290136"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","580","87.44986307416833","27","50","100","90","8.333333333333332","0","0","100","0.25481571248073104","3.4194992668057567"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","480","90.0545545450493","16","100","52.168013215614415","76.19047619047619","9.090909090909092","0","0","52.168013215614415","0.23641076329751678","3.0963368320375757"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","300","90.5118157302799","11","66.66666666666666","61.0961146995887","91.66666666666666","37.5","0","0","57.26921217235925","0.24158357872466105","3.187349520022316"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","760","89.81867288107173","32","100","49.108030483784006","82.05128205128204","22.22222222222222","33.33333333333333","9.090909090909095","69.11659118022146","0.23752033813471365","3.119921300120252"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","460","76.79672504107621","30","100","62.94831108484243","93.75","0","0","0","62.94831108484243","0.400062189045538","10.472785744279788"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","600","90.23584632915686","26","100","73.52939176924866","81.25","16.666666666666664","0","0","73.52939176924866","0.2508337818510641","3.3483633398694965"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","600","91.17530869119396","28","100","100","90.32258064516128","7.142857142857142","0","0","100","0.25481571246325324","3.419499266491011"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","820","91.33643950649837","33","100","74.56140378884437","89.1891891891892","28.57142857142857","0","0","74.56140378884437","0.25168281108223384","3.363479460261223"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","520","90.18924763808404","23","100","54.0611540583126","92","0","0","0","54.0611540583126","0.23894238681616828","3.143360144567404"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","340","89.77291285650472","18","100","51.51615066454832","81.81818181818183","6.666666666666667","0","0","51.51615066454832","0.2358484486072866","3.087131499415602"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","500","89.74947901261618","17","100","52.16801321562369","73.91304347826086","8.333333333333332","0","0","52.16801321562369","0.2364107632972651","3.096336832033273"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","320","90.2756070530779","11","100","63.7413434603568","91.66666666666666","37.5","0","0","63.7413434603568","0.2430035111312584","3.2125872405231206"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","780","90.36912870376257","33","100","46.98344449261683","82.5","22.22222222222222","33.33333333333333","9.090909090909092","65.9297121934707","0.237520337998693","3.119921297901176"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","620","91.04427260487505","28","100","100","90.32258064516128","7.142857142857142","0","0","100","0.2606104822473248","3.5263458056470323"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","620","91.1147804120453","27","83.33333333333334","73.52941174875106","81.81818181818183","16.666666666666664","0","0","73.52941174875106","0.2508378108639356","3.3484358098942812"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","840","92.1119261514474","33","100","74.5614035428222","89.1891891891892","28.57142857142857","0","0","74.5614035428222","0.25168281105061213","3.3634794596964466"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","480","76.72544720492232","32","100","60.40572272843","94.11764705882352","0","0","0","60.40572272843","0.4000606891536876","10.472759602807441"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","360","90.03856472464743","19","100","51.52005167210282","82.6086956521739","6.666666666666667","0","0","51.52005167210282","0.23550011238877677","3.081286214599268"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","340","90.27560705307792","11","100","63.289552269519895","84.61538461538461","37.5","0","0","63.289552269519895","0.24300351113125837","3.2125872405231206"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","540","90.69582139569877","24","100","54.058385378072906","92.3076923076923","0","0","0","54.058385378072906","0.23894098310538858","3.1433366265384173"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","520","90.46880690762278","17","100","52.168013215614415","73.91304347826086","8.333333333333332","0","0","52.168013215614415","0.23641076329726488","3.09633683203327"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","800","90.8660237068335","33","100","46.983392540497626","82.5","22.22222222222222","33.33333333333333","9.090909090909092","65.9296342652919","0.23607518678563444","3.0943094464876117"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","640","91.37213560551184","29","100","66.66666666666667","82.85714285714286","16.666666666666664","0","0","66.66666666666667","0.2506597907911227","3.3452794441464726"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","860","92.33730490281859","36","100","68.7593452150972","90","28.57142857142857","0","0","68.7593452150972","0.25126762169743544","3.3560750721473416"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","500","76.72305570054289","33","100","59.132769867133355","94.28571428571428","0","0","0","59.132769867133355","0.3991201359864674","10.456427726460136"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","640","90.6773524641906","28","100","100","90.32258064516128","7.142857142857142","0","0","100","0.261509051603459","3.5433728435532377"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","380","90.00098048469742","22","100","47.9471067751561","84.61538461538461","5.88235294117647","0","0","47.9471067751561","0.23434512516362935","3.06144521129238"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","360","90.08675827502798","14","100","59.27396715326225","87.5","30","0","0","59.27396715326225","0.2461725813453486","3.2664786121952183"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","540","90.8190792790075","19","100","51.98526467760272","76","8.333333333333332","0","0","51.98526467760272","0.23628977632169346","3.094282593229273"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","560","91.14752961355879","25","100","56.45273469311646","92.5925925925926","0","0","0","56.45273469311646","0.23947650935173934","3.152884581133845"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","660","91.08933381647596","30","100","53.030493433294204","83.33333333333334","21.428571428571427","33.33333333333333","9.091480299882631","75","0.23999191030953834","3.163715512601217"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","820","90.86886333223606","35","100","48.28484025536198","83.33333333333334","21.052631578947366","33.33333333333333","9.090909090909092","67.88180583758842","0.23700791394803486","3.110710741651804"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","880","91.29423309869578","36","100","66.66666666666667","90","28.57142857142857","0","0","66.66666666666667","0.25056108737376087","3.343531326046253"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","660","90.09757588622409","30","100","100","90.9090909090909","6.25","0","0","100","0.26156248640756646","3.5443893714924464"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","520","76.90123106619075","36","83.33333333333334","59.62858181882558","94.73684210526315","0","0","0","57.8930572300834","0.3991241205412575","10.456497237279295"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","380","90.61495795542758","14","100","59.675341787068504","87.5","30","0","0","59.675341787068504","0.24638508278049223","3.2701404320408436"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","400","90.43478484263674","23","100","48.50199641604829","85.18518518518519","5.555555555555555","0","0","48.50199641604829","0.23326135627536845","3.042994392976455"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","840","91.25720379172431","35","100","48.25520085294941","83.33333333333334","21.052631578947366","33.33333333333333","9.090909090909092","67.83734673396955","0.23706831593752228","3.111777094068698"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","680","91.39595080380722","31","100","100","91.17647058823529","6.25","0","0","100","0.26156565284939554","3.5444496230566727"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","680","91.8181265739618","30","100","53.03030303032511","83.33333333333334","21.428571428571427","33.33333333333333","9.09090909097532","75","0.24010963940117688","3.165910251478069"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","580","90.66848825021157","25","100","41.75734696227564","86.20689655172413","7.142857142857142","33.33333333333333","17.134745762711866","54.06864756205753","0.23532799149582537","3.0823273722026054"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","900","92.15343079243803","37","100","66.66666666666667","90.2439024390244","28.57142857142857","0","0","66.66666666666667","0.2505599650253651","3.3435114562605484"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","560","91.49360050906184","20","100","50.63631727812025","76.92307692307693","7.6923076923076925","0","0","50.63631727812025","0.23541408343276196","3.0793625909082043"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","400","90.65217150849884","14","100","59.68292454109564","87.5","30","0","0","59.68292454109564","0.24638528554394065","3.2701439289839302"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","540","77.47602111499799","36","100","56.84574856056228","92.3076923076923","0","0","0","56.84574856056228","0.397095079642739","10.421336902276893"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","420","90.30095581179022","25","100","50.59738805350637","86.20689655172413","5.263157894736842","0","0","50.59738805350637","0.23348735371951715","3.04685636199582"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","700","91.4478025053611","32","100","100","91.42857142857143","6.25","0","0","100","0.2615657389479816","3.5444512613764623"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","860","90.77792268449086","36","100","82.87046697140694","83.72093023255815","21.052631578947366","0","0","82.87046697140694","0.25146833125679163","3.3596799573675256"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","600","90.80843440456033","25","100","44.44444475532407","86.20689655172413","7.142857142857142","33.33333333333333","9.090910023547977","62.121212121212125","0.2309276803008116","3.0091178589847742"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","700","91.5801711708076","31","83.33333333333334","53.03030303030303","83.78378378378379","21.428571428571427","33.33333333333333","9.090909090909092","50","0.24010988346273243","3.165914673548718"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","920","91.26390572734901","39","100","66.66666666666667","90.69767441860465","26.666666666666668","0","0","66.66666666666667","0.25055996323676594","3.3435114245957624"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","580","90.67479837866142","20","83.33333333333334","54.63004142587521","71.42857142857143","7.6923076923076925","0","0","54.63004142587521","0.23813976867758738","3.126118661505141"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","420","90.53172729039919","15","100","59.6830677941914","88.23529411764706","30","0","0","59.6830677941914","0.24638528573720533","3.2701439323170565"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","940","88.85372462067993","39","100","66.66666666666667","88.63636363636364","25","0","0","66.66666666666667","0.25055996323391555","3.3435114245453"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","620","91.2232822827117","25","100","44.444444444444485","86.20689655172413","7.142857142857142","33.33333333333333","9.0909090909092","62.121212121212125","0.230916550116435","3.0089200423170297"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","720","90.4637223603083","33","100","100","91.66666666666666","5.88235294117647","0","0","100","0.258308036169195","3.483286892342719"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","440","90.11142144575264","26","100","50.64043788724958","86.66666666666667","5.263157894736842","0","0","50.64043788724958","0.2346352151613851","3.066214965954314"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","560","77.88978303759978","37","100","56.84574856056228","92.5","0","0","0","56.84574856056228","0.397094464124571","10.421326321390575"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","880","89.31453656244503","36","100","82.13233666978819","81.81818181818183","21.052631578947366","0","0","82.13233666978819","0.25177497838371604","3.3651964164657984"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","720","91.70870129147208","32","83.33333333333334","53.03030303030303","84.21052631578947","21.428571428571427","33.33333333333333","9.090909090909092","50","0.2401098838714363","3.165914680918243"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","600","91.15839750382723","21","100","54.41715910005413","72.41379310344827","7.6923076923076925","0","0","54.41715910005413","0.23736769965225693","3.1128040680361777"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","440","91.41095380311803","16","100","56.66593026458323","84.21052631578947","25","0","0","56.66593026458323","0.24638528573738958","3.270143932320234"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","960","90.24903046330542","39","100","66.66666666666667","86.66666666666667","25","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","640","90.62267233909164","26","100","44.44444444444445","86.66666666666667","7.142857142857142","33.33333333333333","9.090909090909092","62.121212121212125","0.2309165343054531","3.008919758510475"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","460","90.0029613549752","27","100","43.23303047984219","87.09677419354838","5","0","0","43.23303047984219","0.23349719166187075","3.047075763308706"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","900","90.86785414508802","37","100","81.46014882546332","82.22222222222221","20","0","0","81.46014882546332","0.25137967753560997","3.358211041215295"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","740","91.10358518753168","34","100","100","91.8918918918919","5.88235294117647","0","0","100","0.2548211890868459","3.4195978933245885"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","580","77.6770135799814","39","100","63.27028221711924","90.69767441860465","0","0","0","63.27028221711924","0.39673200427152944","10.415482206323269"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","620","92.38522301707633","23","100","56.30194459647171","74.19354838709677","7.142857142857142","0","0","56.30194459647171","0.23844441728528387","3.132136023527156"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","460","90.08727128452392","17","100","56.675129588469154","80.95238095238095","25","0","0","56.675129588469154","0.24638528573738974","3.2701439323202366"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","740","91.4721044035244","32","83.33333333333334","53.03030303030303","84.21052631578947","21.428571428571427","33.33333333333333","9.090909090909092","50","0.24010988387209464","3.1659146809301"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","980","90.5076407529591","39","100","66.66666666666667","86.66666666666667","25","0","0","66.66666666666667","0.25055996323391105","3.3435114245452198"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","480","90.0000730700978","28","100","49.078635120627546","87.5","5","0","0","49.078635120627546","0.23354395059812058","3.0478588217647737"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","760","92.37509838529878","35","100","100","92.10526315789474","5.555555555555555","0","0","100","0.2548157211907158","3.419499423657747"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","920","91.41645056674474","38","100","74.91077982853518","82.6086956521739","20","0","0","74.91077982853518","0.25114864380901886","3.354064524410653"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","660","92.9778163783364","28","100","76.46733653265925","87.5","7.142857142857142","0","0","76.46733653265925","0.23687832328387182","3.108455760627823"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","600","77.16594640562532","41","83.33333333333334","58.23059201611216","91.11111111111111","0","0","0","58.53232870213434","0.3983897890748394","10.444641784984352"
"16","3","3","30","50","90","70","50","50","50","0.5","2000","640","91.5483131396544","24","100","67.61522554704592","75","7.142857142857142","0","0","67.61522554704592","0.24441229406440348","3.2365925267188764"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","1000","90.58196965269195","41","100","66.66666666666667","87.2340425531915","25","0","0","66.66666666666667","0.25721868775047074","3.46461418039265"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","480","90.04117255391175","17","100","56.67512958849043","80.95238095238095","25","0","0","56.67512958849043","0.2435640640347908","3.2202660831626866"
"13","3","3","30","50","90","70","50","50","50","0.5","2000","760","91.47143836536036","32","83.33333333333334","53.03030303030303","84.21052631578947","21.428571428571427","33.33333333333333","9.090909090909092","50","0.24010988387209573","3.165914680930119"
"17","3","3","30","50","90","70","50","50","50","0.5","2000","500","89.90934931488353","29","100","54.373519498065036","85.29411764705883","4.761904761904762","0","0","54.373519498065036","0.23717912163136137","3.110327597826632"
"11","3","3","30","50","90","70","50","50","50","0.5","2000","940","90.9217522487458","38","100","72.40437158470043","82.6086956521739","20","0","0","72.40437158470043","0.24994021673531464","3.3325668742346988"
"12","3","3","30","50","90","70","50","50","50","0.5","2000","780","90.40759802228233","36","100","100","90","5.263157894736842","0","0","100","0.25481571247713375","3.4194992667409747"
"14","3","3","30","50","90","70","50","50","50","0.5","2000","680","90.82931551513168","29","100","75.4338515655607","87.87878787878788","7.142857142857142","0","0","75.4338515655607","0.24705810165519523","3.282010291680745"
"10","3","3","30","50","90","70","50","50","50","0.5","2000","1020","90.23365996281659","41","100","66.66666666666667","87.2340425531915","25","0","0","66.66666666666667","0.2592603714744443","3.503127406493093"
"18","3","3","30","50","90","70","50","50","50","0.5","2000","500","90.96685343174022","18","100","45.5268582859592","81.81818181818183","25","0","0","45.5268582859592","0.23888983957772492","3.1411003630479235"
"15","3","3","30","50","90","70","50","50","50","0.5","2000","620","78.10607311064867","42","100","51.2572667523174","91.30434782608695","0","0","0","51.2572667523174","0.39839288340341833","10.444696563409915"
